profile,km,policy,mean_error,std_error,weights_mode,seed,titer,mc_trials,subgradient_method,q_min,q_max,q_mean,q_std
bimodal_extreme,12,MGF,161.95435965838496,27.03937958306086,deterministic,0,1000,10,adam,0.20671395682999696,1.0,0.7199102204997132,0.3099563416017816
bimodal_extreme,12,MAF,4090.8714265905246,102.51188404408002,deterministic,0,1000,10,adam,0.20671395682999696,1.0,0.7199102204997132,0.3099563416017816
bimodal_extreme,12,MIEF,200.4316451490651,59.77112327746032,deterministic,0,1000,10,adam,0.20671395682999696,1.0,0.7199102204997132,0.3099563416017816
bimodal_extreme,12,Random,4240.21427167727,270.8120313925982,deterministic,0,1000,10,adam,0.20671395682999696,1.0,0.7199102204997132,0.3099563416017816
bimodal_extreme,15,MGF,251.62752961833138,53.203137370217405,deterministic,0,1000,10,adam,0.17418301424982244,0.9923760606145864,0.7062262983416578,0.3180544571907204
bimodal_extreme,15,MAF,4599.452827536467,55.7756935063381,deterministic,0,1000,10,adam,0.17418301424982244,0.9923760606145864,0.7062262983416578,0.3180544571907204
bimodal_extreme,15,MIEF,294.31505349717094,68.92051785764856,deterministic,0,1000,10,adam,0.17418301424982244,0.9923760606145864,0.7062262983416578,0.3180544571907204
bimodal_extreme,15,Random,4646.3720938977895,305.8503679224491,deterministic,0,1000,10,adam,0.17418301424982244,0.9923760606145864,0.7062262983416578,0.3180544571907204
bimodal_balanced,3,MGF,39.275413126593335,4.654967905013406,deterministic,0,1000,10,adam,0.3239345880649602,0.9900478516729051,0.656888396287115,0.27801022881816206
bimodal_balanced,3,MAF,95.79132988813623,17.515766767021592,deterministic,0,1000,10,adam,0.3239345880649602,0.9900478516729051,0.656888396287115,0.27801022881816206
bimodal_balanced,3,MIEF,44.42420000769904,6.720928112061672,deterministic,0,1000,10,adam,0.3239345880649602,0.9900478516729051,0.656888396287115,0.27801022881816206
bimodal_balanced,3,Random,1770.0603221055796,421.58894176151745,deterministic,0,1000,10,adam,0.3239345880649602,0.9900478516729051,0.656888396287115,0.27801022881816206
