profile,method,iterations,mean_objective,std_objective,runtime_sec,ok,M,N,km,B,T,gamma,mc_trials,seed,q_min,q_max,q_mean,q_std
uniform_low,adam,1,127.95859856426327,5.312767322796617,0.18185254300078668,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,adam,2,128.07284770730874,5.152534757527626,0.18144933100120397,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,adam,4,128.61901570509528,4.116574697154147,0.1799382200006221,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,adam,8,131.34530977582295,4.484025956022491,0.18600916600007622,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,adam,16,131.2505362453847,7.232089998052436,0.1993418259989994,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,adam,32,133.5891204886228,6.919008279256869,0.23513846000059857,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,adam,64,129.4296649717374,7.0263864720279,0.32582971500050917,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,adam,128,127.28234263009492,4.661529611543633,0.4923009810008807,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,deflected_sqrt,1,138.57820239515905,5.647628722212827,0.1726649100000941,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,deflected_sqrt,2,142.11140996147896,6.441860387248599,0.1753399419994821,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,deflected_sqrt,4,143.00429537905484,6.439323597224015,0.17560242199942877,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,deflected_sqrt,8,135.9989831710769,5.513785181507379,0.18830614400030754,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,deflected_sqrt,16,131.1463513520028,3.368312639091614,0.20854511600009573,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,deflected_sqrt,32,127.82095093971323,3.7599170294073776,0.24987655199947767,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,deflected_sqrt,64,132.4939572340573,7.310727052654747,0.33592906999911065,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,deflected_sqrt,128,127.50869537757265,4.038040947356927,0.5211803960010002,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,episode1_mstep,1,200.9628587893027,22.250906145809495,0.14881485099977,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,episode1_mstep,2,195.93428555286545,24.2482010625903,0.15495769700100936,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,episode1_mstep,4,166.3924695401097,10.196410334361811,0.16082675500001642,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,episode1_mstep,8,158.6819492056805,15.723594065670381,0.18326364499989722,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,episode1_mstep,16,163.26984139068378,16.470623254335386,0.2210693690012704,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,episode1_mstep,32,136.42727980663705,3.9508890412998943,0.29217154700018,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,episode1_mstep,64,133.3029765030784,3.738714926126972,0.4429961189998721,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,episode1_mstep,128,131.17536218767708,5.440104242642667,0.74536411400004,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,kelley_bounded,1,128.22120225085897,5.407888229158201,0.18992887499916833,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,kelley_bounded,2,128.22120225085897,5.407888229158201,0.19606640699930722,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,kelley_bounded,4,139.41588146984805,5.657492728307543,0.13616272499893967,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,kelley_bounded,8,142.40967150514584,5.772694489592832,0.1501764219992765,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,kelley_bounded,16,142.40967150514584,5.772694489592832,0.19288111399873742,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,kelley_bounded,32,142.40967150514584,5.772694489592832,0.28419568100071047,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,kelley_bounded,64,142.40967150514584,5.772694489592832,0.4803105040009541,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,kelley_bounded,128,145.64040391499753,6.463597017346403,0.829687241001011,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,trust_region_kelley,1,128.22120225085897,5.407888229158201,0.18943985900114058,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,trust_region_kelley,2,128.22120225085897,5.407888229158201,0.19514064400027564,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,trust_region_kelley,4,139.41588146984805,5.657492728307543,0.1339616280001792,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,trust_region_kelley,8,142.40967150514584,5.772694489592832,0.14697531199999503,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,trust_region_kelley,16,142.40967150514584,5.772694489592832,0.19683756099948369,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,trust_region_kelley,32,142.40967150514584,5.772694489592832,0.2787588390001474,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,trust_region_kelley,64,142.40967150514584,5.772694489592832,0.45343932199830306,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,trust_region_kelley,128,142.40967150514584,5.772694489592832,0.8177477329991234,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,proximal_bundle,1,128.22120225085897,5.407888229158201,0.18930228799945326,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,proximal_bundle,2,128.22120225085897,5.407888229158201,0.1984830729998066,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,proximal_bundle,4,128.22120225085897,5.407888229158201,0.20657879799910006,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,proximal_bundle,8,128.22120225085897,5.407888229158201,0.23668110499966133,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,proximal_bundle,16,128.22120225085897,5.407888229158201,0.2782317349992809,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,proximal_bundle,32,128.22120225085897,5.407888229158201,0.3697973259986611,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,proximal_bundle,64,128.22120225085897,5.407888229158201,0.5607115570001042,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,proximal_bundle,128,128.22120225085897,5.407888229158201,0.9326044240006013,True,10,10,9,20,100,0.9,10,0,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
bimodal_extreme,harmonic,1,149.12773120673842,26.28730356651327,0.15640687400082243,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,harmonic,2,146.06661977295752,26.207574132344792,0.15298289299971657,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,harmonic,4,148.1681178515322,25.91132065239304,0.1583809839994501,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,harmonic,8,146.40848947893807,25.828266652169948,0.16931486800058337,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,harmonic,16,145.53877884255735,25.568107105552414,0.1887657200004469,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,harmonic,32,140.00196693698553,26.76216280228947,0.22686818900001526,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,harmonic,64,139.25072742770544,26.589223756590915,0.3127593410008558,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,harmonic,128,142.55648218557658,27.588834593083806,0.4729290270006459,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,sqrt,1,149.12773120673842,26.28730356651327,0.1537235010000586,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,sqrt,2,147.85556610851063,26.199559059066274,0.15498073200069484,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,sqrt,4,143.75118171442884,26.231880773120977,0.15956228700088104,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,sqrt,8,143.79501733462308,26.39630248936571,0.16682654899886984,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,sqrt,16,143.11735893725773,27.09481048867606,0.18527240799994615,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,sqrt,32,138.54802378457958,27.085164454171444,0.22414298599869653,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,sqrt,64,146.06155231150495,26.887370275830534,0.3057606649999798,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,sqrt,128,137.5146460767808,27.589610842467916,0.4638336000007257,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,normalized_global,1,142.3238240870211,27.36284817756598,0.17241358000137552,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,normalized_global,2,142.3238240870211,27.36284817756598,0.17236723099995288,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,normalized_global,4,142.3238240870211,27.36284817756598,0.1791486870006338,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,normalized_global,8,142.30610323322747,27.371293025915396,0.18889995499921497,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,normalized_global,16,142.44498468172395,27.306952628448837,0.2205294759987737,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,normalized_global,32,142.25645473658193,27.090207474317143,0.2640085809998709,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,normalized_global,64,141.76590689151385,27.32847340553825,0.34909240900014993,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,normalized_global,128,141.69344531015082,27.446250874585527,0.5209842919994117,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,normalized_blocks,1,142.3238240870211,27.36284817756598,0.1883517969999957,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,normalized_blocks,2,142.3238240870211,27.36284817756598,0.18930422899939003,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,normalized_blocks,4,142.30610323322747,27.371293025915396,0.19467225399966992,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,normalized_blocks,8,142.30473168940708,27.30876821122418,0.20462162100011483,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,normalized_blocks,16,142.50007303243467,27.25637260251444,0.22548530300082348,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,normalized_blocks,32,142.14546451527505,27.31577945598087,0.26561086000037903,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,normalized_blocks,64,141.5032187652567,27.15266505126756,0.3519973309994384,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,normalized_blocks,128,141.37351366992817,27.153011090473186,0.5200026000002254,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,adagrad,1,141.90953052869935,27.2404061032025,0.179472853000334,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,adagrad,2,141.9014325559238,27.310936024119083,0.1746337369986577,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,adagrad,4,141.9801369906066,27.226328761058227,0.1770648630008509,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,adagrad,8,141.29169582206265,26.73304490091687,0.1854576290006662,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,adagrad,16,140.86939450282605,26.697159174617486,0.20001013199907902,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,adagrad,32,140.89515580010033,27.010224900203422,0.23927481999999145,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,adagrad,64,142.26828544711145,27.500405957511234,0.31412803099919984,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,adagrad,128,143.66889888757134,27.62119473212587,0.4806177900009061,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,rmsprop,1,141.6525952892543,27.38118530646551,0.16452087899961043,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,rmsprop,2,141.27297945077765,27.138280457059164,0.16291709799952514,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,rmsprop,4,142.14072443728386,27.19027546729307,0.1644988630014268,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,rmsprop,8,142.27890389191526,26.958365103157323,0.17512884300049336,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,rmsprop,16,142.61594707582898,26.331733473728793,0.19004398800097988,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,rmsprop,32,139.8951346623744,27.28031661520317,0.2206167849999474,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,rmsprop,64,136.90938179642242,27.126571664903683,0.2897160979991895,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,rmsprop,128,141.4292291104565,27.197838124806704,0.4410488699995767,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,adam,1,141.90953052869935,27.2404061032025,0.17819329899975855,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,adam,2,141.4807806796305,27.149042274557008,0.17308587200022885,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,adam,4,141.28963637015227,27.002753279640817,0.17480440599865688,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,adam,8,143.51590200625688,27.183037778719765,0.17662433100122144,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,adam,16,141.18591535215992,26.70694315070833,0.18747393900048337,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,adam,32,139.47244823964664,26.341843773661665,0.2131964540003537,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,adam,64,140.64978963729558,26.64281259170488,0.2894590309988416,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,adam,128,138.01846580141742,26.749892877801475,0.4468635760003963,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,deflected_sqrt,1,145.09801887345128,26.659932893303687,0.17586175399992499,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,deflected_sqrt,2,150.1965011796496,25.227678123471392,0.1727493990001676,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,deflected_sqrt,4,146.91510643291662,26.139519547766454,0.18039348899947072,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,deflected_sqrt,8,143.3754935912062,27.15302953371065,0.19379393099916342,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,deflected_sqrt,16,144.39013923473016,26.519273578356035,0.20757698600027652,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,deflected_sqrt,32,138.18435663922463,26.677561648289938,0.2464335540007596,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,deflected_sqrt,64,137.04719822760006,26.761121908520547,0.3341302310000174,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,deflected_sqrt,128,137.69871436381885,27.059126741947814,0.5138131860003341,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,episode1_mstep,1,184.4567029141122,31.35851480606849,0.14799529599986272,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,episode1_mstep,2,177.29181112710972,29.530974245369723,0.15377021099993726,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,episode1_mstep,4,173.88704312711613,30.795297852030092,0.16586447000008775,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,episode1_mstep,8,162.91826574759241,32.93383007360465,0.18083596100041177,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,episode1_mstep,16,155.73792079550822,33.146583896611446,0.21352683499935665,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,episode1_mstep,32,143.91361090788553,25.692271892080957,0.29104077400006645,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,episode1_mstep,64,141.210381976875,26.626325919821063,0.4278246070007299,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,episode1_mstep,128,139.90794350493212,27.895129709096594,0.7138446699991619,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,kelley_bounded,1,142.3238240870211,27.36284817756598,0.18686285799958569,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,kelley_bounded,2,142.3238240870211,27.36284817756598,0.19144373900053324,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,kelley_bounded,4,142.22627741574243,26.416468456283095,0.12158333899969875,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,kelley_bounded,8,142.22627741574243,26.416468456283095,0.14722328199968615,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,kelley_bounded,16,142.22627741574243,26.416468456283095,0.19160123599976941,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,kelley_bounded,32,142.22627741574243,26.416468456283095,0.2844913019998785,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,kelley_bounded,64,142.22627741574243,26.416468456283095,0.45541410700025153,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,kelley_bounded,128,142.22627741574243,26.416468456283095,0.8107093170001463,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,trust_region_kelley,1,142.3238240870211,27.36284817756598,0.19062422699971648,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,trust_region_kelley,2,142.3238240870211,27.36284817756598,0.1914141010001913,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,trust_region_kelley,4,142.22627741574243,26.416468456283095,0.12455156599935435,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,trust_region_kelley,8,142.22627741574243,26.416468456283095,0.1474721380000119,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,trust_region_kelley,16,142.22627741574243,26.416468456283095,0.1836956179995468,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,trust_region_kelley,32,142.06923965079434,26.7108135398144,0.2613984479994542,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,trust_region_kelley,64,142.06923965079434,26.7108135398144,0.44047580900041794,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,trust_region_kelley,128,142.06923965079434,26.7108135398144,0.8041707500015036,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,proximal_bundle,1,142.3238240870211,27.36284817756598,0.19099713699870335,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,proximal_bundle,2,142.3238240870211,27.36284817756598,0.1979153120009869,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,proximal_bundle,4,142.3238240870211,27.36284817756598,0.2079662220003229,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,proximal_bundle,8,142.3238240870211,27.36284817756598,0.23087454800042906,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,proximal_bundle,16,142.3238240870211,27.36284817756598,0.2734626040000876,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
bimodal_extreme,proximal_bundle,32,142.3238240870211,27.36284817756598,0.37843737899856933,True,10,10,9,20,100,0.9,10,0,0.20278675120072276,0.9863295188176229,0.7414569287665936,0.3045812255588744
