Frame,k=0,k=1,k=2,k=3,k=4,k=5,k=6,k=7,k=8,k=9,k=10,k=11,k=12,k=13,k=14,k=15,k=16,k=17,k=18,k=19,k=20
165,0.7164156290051383,0.7599332278425985,0.7742525686253209,0.7715097333837839,0.7877554420257663,0.8145454143475401,0.8131843341806697,0.8171230997201032,0.8292316434808266,0.823794443174769,0.806644611811079,0.8265308333062533,0.8116316709936019,0.7953799116747821,0.8064441040021221,0.8325101973914024,0.8267753100819145,0.8011175664773373,0.8121552051156994,0.7879874008906267,0.7983366289302709
166,0.8004217135259106,0.8143594169919768,0.8305584569593114,0.8288654774198868,0.8178505732249246,0.8139101285895967,0.8287861062912685,0.8233984140263229,0.8237817621823782,0.8287053406564049,0.8206122023797825,0.8038744727438547,0.8188402949175457,0.8117275710987923,0.7934487253993434,0.8045844281837071,0.8170879263339017,0.8163842029965256,0.8015717863563919,0.8095256800549936,0.7942526614230121
167,0.6507698316442947,0.674561001267769,0.7113888704208498,0.7572491340400965,0.7724375137385727,0.7655410590943975,0.7733349368915446,0.797203948409809,0.7923125513233529,0.7940910956093558,0.808747457499435,0.8013059876531627,0.7807273609978651,0.8051944014375696,0.7875365068270888,0.7660580341355371,0.7740716644980482,0.8007180769972684,0.7933231922978209,0.7621376617988194,0.775886569416499
168,0.7286105346553386,0.7156766262730963,0.7336266390614217,0.7628992069903178,0.8000563142334225,0.8095418634343795,0.799174194978662,0.8090984275472256,0.8236048925823737,0.8216975181681064,0.8210615921135733,0.8325163577477734,0.8263618968703492,0.8092973055061397,0.8280038233441227,0.8154418958582454,0.7916388377560939,0.7992969104517597,0.8209247200501322,0.8124001909747947,0.7872307666928775
169,0.6701614380814722,0.7137227182705067,0.6996205194754124,0.7143404285705013,0.748285717947732,0.7857020204910995,0.7930245025385513,0.7772804988434074,0.7823460092403809,0.8036963910826752,0.7979775925741092,0.8003962913114999,0.810576002189082,0.8044788868394013,0.78432990706583,0.8051985711024598,0.7866938507396092,0.761898289167197,0.766917481032814,0.7931640819166915,0.7869176970151117
170,0.8327772573322765,0.8265149173812107,0.8382752230315045,0.8182298233702974,0.8197291249896743,0.8288093381298584,0.8435748764468487,0.8412945207451556,0.8292103187608267,0.827404920492697,0.8400168573929394,0.8359386534438119,0.8368750922489299,0.8410911055095427,0.8345364146616311,0.8200102181061963,0.8325075437320408,0.8255501376468684,0.8093207991106602,0.8205286774434792,0.8318089778126248
171,0.6832890630868084,0.7119547430922437,0.7138466803108774,0.7496262496262496,0.7299573184429254,0.740600233360325,0.7647062553903912,0.7940438792055128,0.798361656980588,0.7800996088591515,0.7879191456523362,0.8041773658169975,0.8030546523651132,0.7999612473357544,0.8101066816395284,0.8014249712205594,0.7812755367357551,0.7978637319954686,0.7791227686247538,0.7476721599097688,0.7577082229455252
172,0.6923812932802842,0.706535475107618,0.7342493652137114,0.7347428556522193,0.7671063931451743,0.7450668506416767,0.7528778030755924,0.771487204249155,0.8008173159294113,0.801132947245166,0.7801118762392859,0.787395648437941,0.8039370376915503,0.802423633566697,0.8001498514078477,0.8088721094856064,0.8027715679459964,0.7772397094430993,0.7923496579268984,0.7747210720945669,0.7489455334119324
173,0.7125401142710706,0.760455402315974,0.7679330146247632,0.7847322195810595,0.7823269074574417,0.8081348792821649,0.786788846964277,0.7879352522297227,0.8020825382979884,0.826154500261643,0.8271607622319089,0.810264157505475,0.8130341764902916,0.8285091003809462,0.8230475653522135,0.8250293829313604,0.8338515110060938,0.8231157464256929,0.8003288459562223,0.8150504798026452,0.7986754027528491
174,0.7488196576425714,0.7285342385632534,0.7731042553552347,0.7795357412218218,0.7941294976735458,0.7891107276860296,0.8118374221258087,0.7871643070711895,0.7871414129335927,0.8045503850743031,0.8277415118809248,0.8283075957109376,0.8111073818236938,0.8138556097350944,0.828749749863439,0.8233317304835024,0.8236810810810811,0.8293039262369595,0.8184879408818991,0.7952989972060385,0.8125329092004625
175,0.6830326043900508,0.7278772790412089,0.7029990411004199,0.7544526364423159,0.7686398957940912,0.7743177802915718,0.7640475016124748,0.7892189565107937,0.7576510913987607,0.7570300456190027,0.77542258346377,0.8020081660385905,0.8023030341062408,0.7840896983523129,0.7851961805447276,0.8050425847470886,0.7972838501736709,0.7937996670540566,0.7993025349204651,0.7872894960496081,0.7634782062554956
176,0.7026440132703328,0.7081535977981845,0.749201964795247,0.7239606429264593,0.773544076333173,0.7751971047399221,0.7840318292477912,0.7700497864961122,0.7928989683056046,0.7614260276005342,0.7625406883918957,0.7780331708042403,0.8048821298430877,0.8062649382090824,0.7852999740282227,0.7867592774879417,0.8061710179463277,0.7973066511748637,0.7930126884016586,0.7987625147689821,0.7891767072012514
177,0.6667602921113875,0.7259155540655136,0.7276496046337575,0.7643860269306166,0.7446656689462683,0.7880110659397618,0.7863173054241623,0.7914657964350169,0.7757303870680706,0.7981774042490265,0.7652143398038528,0.7629966017917825,0.780479219415797,0.8053603246881805,0.8050077184316147,0.7856446036058287,0.7874500267138304,0.8046118228121624,0.7923791579638915,0.7902425989908279,0.7964206373406182
178,0.6725521451585552,0.6877747234505929,0.7436095340257973,0.746336445332971,0.7803847508082328,0.7562922851661112,0.7967821441529357,0.790195907053403,0.7920229873594455,0.7765124377799513,0.7976166041585033,0.7639745374975134,0.762495011971269,0.7797345568570734,0.8060881338166572,0.8061399795831985,0.7851004293878263,0.7850203308812118,0.7998924287340363,0.7889944501928323,0.790527114192404
179,0.7323376366366716,0.7396556758520791,0.7485037027017888,0.7906836461126006,0.7920237383467305,0.8190733628916615,0.7911927787116069,0.8209102974131366,0.8147347495233802,0.8177395675892368,0.8040067374714984,0.8203030614953706,0.7921709070646852,0.7917305826426795,0.8048159547500013,0.8269505705075587,0.8274306289891382,0.8077606586777533,0.8071942524002514,0.8203061519416708,0.8109131853536153
180,0.6966265771020206,0.7160709937679739,0.7257302544112143,0.7360336258051428,0.7843555377156727,0.7779840368016101,0.8053712126861035,0.7690121484563659,0.7995101253139033,0.7913508969302855,0.7972037865134675,0.7822690676664004,0.7978800110929652,0.7658380507014522,0.7624316222146676,0.77882005206562,0.8032932164945898,0.7998338097866192,0.7748273005313351,0.7800856279693321,0.7936553425579237
181,0.6541433126363484,0.7193024130490726,0.7386982509082196,0.7451059034740923,0.7546923096173578,0.797424535279019,0.7858244793351414,0.8105062875346295,0.7711952551355233,0.8024499836214516,0.7931769986460336,0.7952344805880066,0.7784591253226623,0.7992205854242075,0.7651741723038596,0.7629220714922269,0.7793159810792739,0.8029594580329478,0.7982086210113827,0.7755967375851146,0.7788755776354424
182,0.7028599685687964,0.6807206181266842,0.7406159391897187,0.7594148830471209,0.7657622462224799,0.7709485404679947,0.806408155156572,0.7901526446131485,0.8112524156848077,0.7746023856858847,0.8020670644822072,0.7929491567614662,0.7961945897641167,0.7814750988730333,0.8005665687259023,0.7660422750919226,0.7625641600637864,0.775975709564359,0.796627420428986,0.7922428436615288,0.7721906895380007
183,0.682570884368497,0.7244972054013363,0.7023707177282793,0.7575306541923594,0.7787279428470452,0.7765624511978012,0.7771107057841531,0.8110546920902731,0.7927674991907169,0.813261298494364,0.7724434983412072,0.8011521454817214,0.7918379806134908,0.7943034040331203,0.7780589248301202,0.7969518527039715,0.763549032522649,0.7587269250478059,0.7708606529091034,0.7956003320504113,0.7934212097782974
184,0.7340079676640786,0.7475345844995049,0.7807515315773129,0.7599789362822538,0.8037347162353355,0.817351722042579,0.8106325205270914,0.807840024030725,0.834499524022094,0.820096815672037,0.8373828644307779,0.8021505376344086,0.8255866193943002,0.8191726904590697,0.8208104343695002,0.8069955737881895,0.823689110781271,0.7916779321905586,0.7873736275682139,0.7996982455758117,0.8221262393246295
185,0.6723570869224745,0.7172855245329364,0.7320219855178928,0.7673461197382304,0.7437249632371583,0.7881820709176839,0.7985405833921136,0.785693805552439,0.7830169422331088,0.8155111851764663,0.7949081594402099,0.8134073388065679,0.7745949254812797,0.802343256413304,0.791437987118763,0.793209142885739,0.7788791245854335,0.795911599444368,0.7583721703350123,0.7538282038345105,0.7716005799659585
186,0.8195243666579117,0.8108400890444389,0.8251377148827049,0.821213715307305,0.8274767491289614,0.7986324840562236,0.8231558475064003,0.8201452273097216,0.8112570296903959,0.8034025864738058,0.8258683765702994,0.8170254208653827,0.829761010190166,0.8051180633324597,0.8235450670713057,0.817397558572019,0.820336188411369,0.8096742858275677,0.8214083143937141,0.7988991320843073,0.7997165069205663
187,0.8269101763606124,0.822925584197343,0.8113778622930037,0.8226645277563227,0.8189579762748226,0.8270808607255277,0.7981000166456614,0.8230860722356579,0.8199992861363717,0.8111724269165814,0.8032412455836344,0.8260514657515791,0.816990661330284,0.8298927523456702,0.8051444777185015,0.8233674194175604,0.8228057144663232,0.8180000714005212,0.8075797007156799,0.8214806363693985,0.7988091557056665
188,0.8323639311203812,0.8318544005795002,0.825336920852653,0.8134232523694349,0.8246039685853152,0.8201646252609192,0.8283752137460954,0.7997390145631451,0.8248349880528985,0.8212309902060595,0.8127476999641143,0.8053581989512282,0.8273303581284595,0.8184116350536802,0.8313716506572295,0.8070771257607852,0.8255566250611459,0.8202389872619,0.8202245418659768,0.809851350232105,0.8233481981059233
189,0.6913058442899429,0.7278502537035274,0.7440369479303428,0.753287249476469,0.7520130907491608,0.7895979733170384,0.7921672864565905,0.8079502461121867,0.7706074772211708,0.8061248883352835,0.8070216097713749,0.7859783012511727,0.7822905918769346,0.8122315979808634,0.7917415744562327,0.8044467385485967,0.770662648313938,0.7995526322459635,0.7853865879343587,0.7926027120016191,0.7749434937035842
190,0.8329368745945308,0.8244485834722086,0.8357497400482627,0.8316737400218667,0.8247482533667557,0.8129500917834225,0.8241799180408227,0.8200791877376612,0.8291765186447868,0.8004353282610401,0.8251888990890474,0.821848442621342,0.8138837258546455,0.8068490036530109,0.8287651369675119,0.8194573192766352,0.833101098633675,0.8089554228013234,0.8266899922335276,0.8208658946113047,0.8214525165949805
191,0.6925591075023029,0.7302719422433055,0.7312686059789963,0.7651863362147764,0.7766685498574767,0.7809789854612406,0.7703548665704216,0.7960045090180361,0.7938883691923917,0.8134482672712324,0.774731963540862,0.8067204418102778,0.8080251575441681,0.7869630975869345,0.781156144533548,0.8104454035497954,0.7926192889589668,0.8040372709964569,0.7693431572346763,0.7979993850054283,0.7882859690321609
192,0.7020232063615789,0.7158973255704508,0.7508642040713613,0.7511439335671173,0.7801331702676995,0.7913060632286311,0.7889011927737526,0.7778573942776689,0.802521901048501,0.8001966605054673,0.8167072737582642,0.7771309436903775,0.8108150119379228,0.8089529270139122,0.7866412690482139,0.7836202567742655,0.8128043237319585,0.7924819676453417,0.8047306608007484,0.7717482060908161,0.8029292270652555
193,0.6993230141180473,0.7183700339912134,0.7310151059399068,0.7660765425670398,0.7649450944170771,0.7897234766944957,0.7944855982671188,0.7929149670536555,0.7784015955285188,0.8027836314019482,0.7990714453962784,0.8144773050570557,0.776819805394753,0.8088075805182169,0.8075677212764116,0.7850448678855464,0.7820989560812898,0.8101893821794474,0.7917557347334209,0.8041793035752489,0.7716185144456663
194,0.7348509193743463,0.7574978083329489,0.7736643114981268,0.7812019097975773,0.8097615549024846,0.8054840860132116,0.8247129597043815,0.8234345179830149,0.8212425787563329,0.8072330373869838,0.8242418984932851,0.8224020396918855,0.8355203325971158,0.8030042641862064,0.8302821696043574,0.8290212995416555,0.8091740132917401,0.8056494981040686,0.8295081789445719,0.8178884228370243,0.8299684439251827
195,0.7040850982896113,0.7131406509875694,0.7386712319747153,0.7571301334685572,0.7656251002740289,0.7941870945628579,0.783174929522392,0.8024410243471679,0.8014474137660954,0.8008237570538864,0.7824048161001033,0.8032766553806848,0.8014915605823013,0.814066986239357,0.7765742283314994,0.8091151356264414,0.8056453257370252,0.7834595724040148,0.7786048582044798,0.8070726964344515,0.793579810159695
196,0.6923242733488262,0.7317166695315289,0.7364043756482261,0.7639796193385269,0.7722389699307667,0.7850766708336736,0.8020756905904117,0.7898482920378271,0.8053725291434364,0.8064153800327657,0.8032629973384712,0.7839973312411582,0.8085129899236754,0.8059924268839502,0.8129217055268503,0.774774940290281,0.8098269981255569,0.8053357922237591,0.7818770747658921,0.7803330836025104,0.812581107427749
197,0.6986909535419479,0.7155703635284028,0.7505812367679339,0.7561595594826482,0.7787029836308113,0.7865361616415938,0.7874335729915598,0.8054434918160561,0.7896639251452675,0.8069551238114228,0.8077153683065379,0.8059131097279995,0.7839426311314827,0.8039827904118009,0.8006103015968333,0.810950457810525,0.7740943977317168,0.807341083414703,0.8034920556960782,0.7798913715883503,0.780139281054959
198,0.7445857903608695,0.7589685261458746,0.7697641849098754,0.7986435214719807,0.80403267226668,0.8187071659630463,0.8195664105378705,0.8171151310931081,0.831527648019756,0.8190883346040736,0.8350182846741185,0.8323276283087876,0.8318252898355352,0.8108371450997375,0.8258197941649388,0.8242811846163801,0.8319207735868521,0.7999709291370799,0.8295092070975206,0.8276800172730217,0.8088067719355364
199,0.5929089311216083,0.6406818464159583,0.6680333186288502,0.6847301932285123,0.7302630484335224,0.7304228500057519,0.7506739093256021,0.7417983588495503,0.7450903793409348,0.7623182025696211,0.7409489104529815,0.7646249307840136,0.7657295310560508,0.7611751318256856,0.7255631195123134,0.7486240311643808,0.7420460502439614,0.7439345580452744,0.6965375296777383,0.7471426601448746,0.7413573485862642
200,0.68120821378187,0.719086950395534,0.7430231406595583,0.7610262192672084,0.7716799222566043,0.7989256632352848,0.7945065932200193,0.8024791415359871,0.8002068761077017,0.7958008783299149,0.8132922319674035,0.796368856929703,0.8136029642655278,0.8090628656525901,0.8093999478539413,0.7818265942214747,0.7994060643951235,0.7961925533572207,0.8025510974627467,0.7694467915900393,0.8090379189918097
201,0.6809670149559517,0.7082147295834502,0.7415992029717016,0.7645156052093144,0.7812749232761866,0.7865713346482577,0.8060712509521741,0.7989929266579713,0.8069990790685436,0.8020234493192133,0.7984919413113827,0.8151450316541076,0.7979658085378387,0.8165257850907996,0.8113208726636244,0.8073571517490352,0.779886671346906,0.7971486072187635,0.7957771524480411,0.8035721028584375,0.7703144419587373
202,0.6857610697032905,0.7031599617945858,0.7295447413838189,0.7627123018945847,0.7805108255476547,0.7933959596594301,0.7932658332343138,0.8075984990619137,0.8010760053302116,0.8100237447009535,0.8033395757260696,0.8010690317590998,0.8118456214132387,0.7955651332021612,0.8158096747820335,0.8051900973143247,0.8027509820496246,0.7721131338993794,0.7951410579974512,0.7943987373235235,0.7999836752120653
203,0.6947539129308994,0.7062963833573995,0.7225723761578203,0.7485191795349319,0.7802096709278035,0.7924062834928305,0.7991182732222593,0.797630966385503,0.8112724381249334,0.8030402347285951,0.8082866573314663,0.8063105456005621,0.8003434358627259,0.8154008108328268,0.7971974969149915,0.8181488362201079,0.8037315636998913,0.7985167646929866,0.7690150098549553,0.7884232040574298,0.789790165988099
204,0.6818719858227985,0.7199901878886723,0.7274783041870952,0.7425453794580922,0.7658251075677044,0.791750376695128,0.7950705949563373,0.8015110530734073,0.7982352174641489,0.8087902101384324,0.8033759350076782,0.8080702189690465,0.807066654225374,0.798663777537017,0.8134098805713645,0.7945637211851686,0.8164972285053814,0.7992139781716231,0.7957931584323692,0.7653641822011255,0.7867417096513385
205,0.7295678770475984,0.7460845349198495,0.7739415565628315,0.7766393673467089,0.7903828327514335,0.8084386848632524,0.8253589299146418,0.8269995689584617,0.8300042291551449,0.8264471760437537,0.8343064344271207,0.8271101519374464,0.8324996744932945,0.8327745931701486,0.8231149809836209,0.8348451212793926,0.8177103803659549,0.8362956543540941,0.8213823510057251,0.8187366593696944,0.7942445173450268
206,0.7482234638187139,0.752387165306146,0.7656596941506018,0.7913277152189434,0.7908073894575431,0.8020257725122674,0.8158454855047154,0.8292182081319461,0.829246661958646,0.8314016473316602,0.8279049032559708,0.8355343250989491,0.8283301297583978,0.8323051496457267,0.8348091603053436,0.8225781703801935,0.8321452714771722,0.8152490088584139,0.834357848518112,0.8193279399177182,0.8170502505935109
207,0.7227207981383026,0.7681012307798785,0.769296619442035,0.7813479272987733,0.8053379798650293,0.8008144006364922,0.8073289483052286,0.8188922186516087,0.830568392243322,0.8291531778991312,0.8316094040388169,0.8277228365892078,0.8354700738574914,0.8291615433366014,0.8334526715486845,0.8346407109238863,0.8205196863302275,0.8293097585855151,0.811398571059843,0.8302081277277014,0.8163566724532253
208,0.6956746795867238,0.6979141204269534,0.7504332755632582,0.7560195439739413,0.7667220098588106,0.7879211599977014,0.7779946999859179,0.7826542668750238,0.7978754739447874,0.8086384385329766,0.8067082347882176,0.8101179189009305,0.804612419888393,0.8136440736747189,0.8060671178048796,0.8082775065288974,0.8076723625463238,0.790439816881113,0.797048681346202,0.7787532247506834,0.8009196992404155
209,0.6542835746729843,0.7181055394828166,0.7137557833805515,0.76738019573748,0.7703296846664667,0.7764326225999004,0.792094780131238,0.777993191765278,0.7961515945939067,0.7959026660647409,0.8056923253999719,0.8031884132471439,0.8073551258264634,0.8014217858395231,0.8089334162877063,0.8001240988440896,0.800702314034704,0.7993690159746059,0.783899625935162,0.7901490662094779,0.7696514415205061
210,0.7359942618951032,0.7251043047028256,0.7761313210818703,0.7733665165521055,0.8167514551028568,0.8114039180384558,0.8132542296955494,0.8251923674695838,0.8127618504463796,0.8142188062927825,0.8264962431988946,0.835193258719417,0.8331173357147524,0.8343620785892732,0.8293123069419607,0.8340615879769795,0.8245642728249077,0.8236939224277386,0.8251002726978431,0.808188390553901,0.8178234533149003
211,0.7043465597825334,0.7123704517387952,0.7055017044810172,0.7587407055845594,0.751616949551174,0.7967596469754558,0.7931395370963548,0.7881289782138257,0.7989713959173307,0.7834906505000896,0.786355749613896,0.7991254303737025,0.8079350025290845,0.8049234719821011,0.8054759509846716,0.7983116644607269,0.8064382628405524,0.7924551165534615,0.7928044635413327,0.793863281776682,0.7767257948654893
212,0.6846834754947688,0.7373322269200879,0.7399021126485558,0.7327345118649466,0.7834522452629391,0.7735087400879954,0.8090817581925959,0.8039847767066451,0.7941210878573496,0.8059162348771092,0.790911682324071,0.7928486014029119,0.8079409385851288,0.8157812566964422,0.8108787848900286,0.8098903934530978,0.8021416702566312,0.806269432945864,0.7932999074263916,0.7928077161091907,0.7953926151846203
213,0.6978949740200329,0.7029033211521927,0.7552375176341846,0.7554183607541654,0.7420360910747748,0.7948344437970258,0.7781033631634242,0.8122337513607389,0.7980418758479265,0.7955391030763084,0.8061634937290761,0.7896400594443465,0.7916906736140685,0.8061818069421692,0.8138673407129783,0.8064214189690049,0.802565518626368,0.7926945987129598,0.7996882702165001,0.7876854251550887,0.7888473611491369
214,0.687755833857687,0.7257266091572661,0.7248788294167415,0.7734013662488792,0.7732122094880345,0.7531573194847204,0.8002604672130634,0.7824439433796818,0.8139748181239628,0.8029262078646474,0.7980015467904099,0.8086657794559129,0.7900396363954637,0.7919907968784007,0.8085489672244656,0.8141415140407593,0.8072278641206432,0.8017288154620466,0.7915915577587502,0.7970438752474998,0.7838632905958626
215,0.7317050318848048,0.746021858868991,0.7747157152604048,0.7763994339368345,0.8157102545196503,0.8114255458792254,0.7893553798752206,0.8278801089918256,0.8104624053376722,0.8384442172134714,0.8228754270838983,0.8224761513335785,0.8330243894530343,0.8173435354129881,0.817904937701892,0.8277153155091721,0.8318938859653882,0.8253941345990846,0.8201578215806236,0.812407105758209,0.8167739940132328
216,0.6813037363337225,0.7200526689741935,0.7343406011514688,0.7650016443623668,0.7667432022661193,0.8063094481238928,0.7958017032455399,0.7688256848074928,0.8074738671693309,0.7893276322560094,0.8223279443476565,0.8048771601714778,0.8051890701655687,0.8164494572283874,0.7955661104922327,0.7960108020458051,0.8055876115498251,0.8090871908822865,0.8027922889016054,0.7958285566362191,0.787597119458478
217,0.6266376190827856,0.6873686768342362,0.7303669872580679,0.7395505960209888,0.7642648924860249,0.7702681765209132,0.7939903130665368,0.7851232982016062,0.7566196087894999,0.7947012318194315,0.7674157910375192,0.8043981403835962,0.7859385857074135,0.789653891071239,0.8034307522079919,0.7825670305515906,0.779299959844733,0.7908007152791576,0.7923695264167908,0.7868504485259821,0.779111270648633
218,0.6536095039501895,0.6635212921332225,0.7196052695542268,0.7515712050937234,0.7592552368281723,0.7792184125269979,0.7774390243902439,0.7983605676920391,0.7879405201471583,0.7594725866307773,0.7977000313147533,0.7708917479440293,0.8073839057782162,0.7887813979429907,0.790092703329523,0.8035977062313169,0.781365264339552,0.7777992857858025,0.7869297310892112,0.7890069971314442,0.7838386974835295
219,0.679053644746584,0.7101145377935154,0.7043750692051665,0.7440192151677175,0.773266795110704,0.7798437196964483,0.7960836388119997,0.7852074167971566,0.8133133102074503,0.7981453821259646,0.7693710231571635,0.8126636720458928,0.7919622772105901,0.8247253456617832,0.804916382210653,0.8017946736343675,0.8126376491518665,0.7911550048138141,0.7866632712004422,0.7926096541332954,0.7979251690083803
220,0.6810625164792817,0.7046241353418432,0.7347580629407513,0.7261698328487904,0.7633475166527366,0.7860842421915808,0.786470470319978,0.7984250883303681,0.7856611324766283,0.8139078844652615,0.7989530303884183,0.7712723850128715,0.8157319918072856,0.7924637428791761,0.8247175709554613,0.8028629451681608,0.7998503253259445,0.809251562470965,0.7881314492771794,0.7816963753147191,0.78814463544754
221,0.8163867471402388,0.8137305127760526,0.8145836780685373,0.8189027796354138,0.80379028507925,0.8140965833264441,0.818976215506952,0.8173339911198816,0.8244955327355924,0.8137171587014866,0.8304297466427897,0.8238043130454019,0.8023529225795998,0.8251525257634191,0.8129393103939306,0.8300273313741234,0.8188308561776291,0.8171975175263586,0.8232691768847354,0.8186702564426478,0.8166792241450724
222,0.659925550657773,0.703546692948467,0.7247385840684626,0.7434925629290619,0.7708215026319987,0.761220167535957,0.7825406305994782,0.7958287941663571,0.789233795216421,0.8035426629750818,0.7877660244301725,0.8138699698204981,0.8023758235390449,0.7714364731171982,0.8157622061595695,0.7882070780193632,0.8194449671923419,0.8019499999999999,0.7905966518095693,0.8009311982886085,0.7818387531463731
223,0.6915439894428073,0.6856734274607746,0.7249519390122638,0.747155875485878,0.7638546522766461,0.7832519771445869,0.7639615011526978,0.7861470669237125,0.7962273875821841,0.7924563837601311,0.807208313237164,0.7898373805145328,0.8171666603932197,0.8071646914384505,0.7795512217019658,0.8143408047124601,0.7867593845379315,0.8155567984013372,0.7993833530335153,0.7893099742991976,0.7983315494553925
224,0.43473799504237043,0.5551807967761011,0.5555520240706014,0.6168990634755462,0.6546511045434054,0.6699947451392538,0.6939699868912759,0.6503092905555391,0.6896353522265628,0.7083374078347773,0.6939334984082066,0.7108414764955373,0.6891288965761233,0.7176000873995649,0.7008340192588038,0.6462497889792554,0.7126337063143886,0.6542245633154724,0.6974394687175139,0.6636218821204605,0.664618807564718
225,0.628067575577949,0.6807042656742055,0.7396170818902916,0.7257848893299154,0.7651813598416035,0.7755792152136065,0.7797561008187853,0.7918997286196761,0.7610196565944165,0.7912955639331057,0.8012143331121433,0.7919673047738225,0.8005503900822913,0.7882311416565108,0.8054534087165801,0.7949980875435335,0.7596484754972663,0.797816444441462,0.7598227675528288,0.7910788056979126,0.7643170002865447
226,0.7918027455489036,0.7820205076178917,0.793576867001458,0.8108156754397412,0.7906539195563718,0.8051460154866957,0.7946310302580957,0.7946726613173154,0.7972428832546102,0.7824843933773636,0.7978907914712653,0.8064294806402398,0.796956778085174,0.7999681013465789,0.7903685427629782,0.808408531583265,0.8036597720365433,0.7802616883529615,0.8027013242499863,0.785796215309671,0.8056374195258134
227,0.7956377386753376,0.8031819418003807,0.789146275638719,0.794024337635259,0.8107102076046789,0.7906163157752737,0.8052232056479736,0.7943769875686615,0.7953820865057216,0.7984476873340678,0.7810058140850169,0.7985219636383264,0.8052286873665633,0.7951439305938726,0.8010669795745726,0.7928012562175507,0.8092257016637928,0.8048727411208937,0.7809196569418506,0.8036527604796407,0.7867653766854599
228,0.8044158471745165,0.8269968226142215,0.8241784506639396,0.8055572946829658,0.8085345377549383,0.8232747315553155,0.806771279571533,0.8199866964041163,0.8133585588549807,0.8137235313705902,0.8164501927114343,0.8031407827664434,0.8133466938574208,0.8217466082139401,0.8179088682018618,0.8259145636697737,0.8161997554398946,0.8334208258246494,0.8266278236558635,0.8055768778883058,0.8280016292768517
229,0.8397493532714998,0.8069278930375421,0.8262301783847104,0.8246331451219704,0.8051577057129273,0.8077724484981915,0.8231941928054614,0.806034431943664,0.8196659476407699,0.8131172299330216,0.8134556454626631,0.816491432256238,0.804461591651999,0.8131381410886225,0.8217757920901111,0.8181743078121435,0.8260476274752718,0.8175101298109233,0.8345494194613072,0.8262560408318949,0.8047492780876996
230,0.6636220238897728,0.7531401221672793,0.7126623482097029,0.7565782691613834,0.7742502060744404,0.7544917695344123,0.7738825645956761,0.8012555277236602,0.7721692269573835,0.7947221878480386,0.7964550189887785,0.7950998530939399,0.8077131960335622,0.7811959415524666,0.8013915590954865,0.8035098541159054,0.7974517102802008,0.8060562543329701,0.7821656209851442,0.8018041754491619,0.7886086443168829
231,0.7268298301180536,0.7295345013324261,0.8014610534788053,0.7661570669090709,0.8019491896627244,0.8137433754310368,0.7901797272805731,0.8071963105697479,0.8278883611718875,0.804850075482367,0.8241940383621218,0.8242864633261481,0.8238914689229595,0.8347056065658401,0.8096727673742922,0.8251239861685367,0.8274132798412309,0.8201366903396936,0.825412596200839,0.8068761939710533,0.8225311575117434
232,0.7283420301553896,0.7505958412826015,0.7484641294495484,0.8181341313926651,0.783333424032826,0.8125431524238751,0.821284621187628,0.7934613332758538,0.8076168586471391,0.8296385657931962,0.8060707002765233,0.8255527469362941,0.825144868756594,0.8248625644726508,0.8344268438804757,0.8107064017660044,0.8227292509208249,0.8233230897945393,0.8159599576350919,0.8232855964771386,0.802836917902959
233,0.7192420194159233,0.710632817045982,0.7372852618445888,0.7345835359806974,0.8148320779575906,0.766222402967509,0.7946219484315046,0.8001522789652399,0.7677197768438644,0.7854758386690746,0.8086472680835538,0.7813522819910692,0.8037620526031193,0.8031246981551241,0.8007009939828323,0.810381802628884,0.7822215752635346,0.7955421240753215,0.7912479500869286,0.7833069678918357,0.7941978614586361
234,0.6726053742187083,0.7477635949883603,0.7370271573196208,0.7609923000340261,0.756035396024179,0.8283615686806579,0.7750626258657105,0.7991411801050355,0.805391242452506,0.772591869199634,0.791532823667288,0.8118734135607458,0.7852630425785719,0.8080678579891724,0.806278704375151,0.8018573596358118,0.8107180203214439,0.7805046053313339,0.7915105812184137,0.7882346372873785,0.7789769827339383
235,0.6995550119704382,0.7089387822676159,0.7779729679040748,0.7627268238489076,0.7861814837448796,0.7746903549633481,0.8386911355267491,0.7827938722162071,0.8039427344654574,0.8077479369842461,0.7758771877139665,0.7937653015141071,0.8153684185482144,0.7885945180371574,0.8092538165895218,0.804389358268464,0.8008122818927835,0.8086414624013294,0.7745986558800743,0.7849446174417414,0.7851979618703984
236,0.7388337002941465,0.7570312057540919,0.7605888976843231,0.8204287156084076,0.8047605338490035,0.8168340506934482,0.8062923559962987,0.8575319012332469,0.8050773005346219,0.8252025726592952,0.8277784641167086,0.800797711009593,0.8164792215043472,0.8346252816980197,0.811084411813285,0.8280662452996239,0.8242645338325073,0.8183641381080734,0.8223178489335543,0.7895372189832783,0.8021423081502972
237,0.7181063475057436,0.7613956422793537,0.7783996110626167,0.7795390148212729,0.839416644797095,0.8170437566702241,0.8286470131639394,0.8089112582781457,0.8600573205554054,0.8082934254000074,0.8264076715023358,0.8298858526461432,0.8040506786560803,0.8192417675589423,0.8343946349616027,0.8098351802533978,0.826217442945618,0.8204978844412436,0.8120707229732254,0.816618682021753,0.7887248206661432
