Frame,IoU_Loss
518,0.6204111133597386
519,0.5436457154107398
520,0.6665724015932804
521,0.6150936849410131
522,0.5225858787937933
523,0.644803229061554
524,0.5715744381198287
525,0.6014489652431755
526,0.6186894371730141
527,0.6282513684389188
528,0.5403843375234793
529,0.6327750488252353
530,0.6266260079645967
531,0.5093219152510734
532,0.6878905918186562
533,0.5462980838843573
534,0.5597682892646921
535,0.6330559106078044
536,0.5261371551347587
537,0.6373424275970432
538,0.6497324101230612
539,0.6499876596894942
540,0.6151041348222177
541,0.5198957673075568
542,0.632884050950332
543,0.653425769783274
544,0.6421875359451563
545,0.6866614810005336
546,0.6846879556469971
547,0.6092168124040634
548,0.5233572832973274
549,0.6144040385370699
550,0.6608523822302457
551,0.6167551928619543
552,0.63338796789665
553,0.6339850574507033
554,0.6340442495515248
555,0.5259164936123624
556,0.5964980745723025
557,0.5647486357270488
558,0.6114492313443297
559,0.6719016094600753
560,0.5049205630795298
561,0.5814647949391457
562,0.5249437441628693
563,0.5673016710062292
564,0.5703990382451832
565,0.48984058925145035
566,0.5182945727012525
567,0.47338888231615595
568,0.5065370393159989
569,0.5170420372197859
570,0.5983693319982835
571,0.5540011933965392
572,0.6097270535510022
573,0.5942697906269652
574,0.6579163296990018
575,0.5426047821325857
576,0.5106938739060547
577,0.4628105453907757
578,0.5777503683529044
579,0.6445676418486673
580,0.5985704485085873
581,0.6245608202988429
582,0.613728720483251
583,0.6344922338914375
584,0.4851203354399907
585,0.5273709714176052
586,0.6002474330248972
587,0.4675145083925916
588,0.5214885691750577
589,0.5256164678476205
590,0.586413973274148
591,0.6072794925443996
592,0.5466742987979393
593,0.5782509724823512
594,0.4542669508211911
595,0.5818052075208683
596,0.6057653455859434
597,0.5043197043197043
598,0.4779934233219123
599,0.5138717067583047
600,0.4945231296402056
601,0.6468175029956732
602,0.542412271883242
603,0.5422830467685349
604,0.5531244983247282
605,0.540620911830981
606,0.46298862008123437
607,0.49111675126903553
608,0.5209740244773781
609,0.5183561866502572
610,0.6540226898761583
611,0.6008123542651492
612,0.4161772248233873
613,0.42195869728697866
614,0.643578513606323
615,0.5590188404264071
616,0.4421942005605622
617,0.6237899908392315
618,0.5022374631957751
619,0.5350439686428792
620,0.4924137009784823
621,0.4684860449364047
622,0.5991542386412283
623,0.6078619422270717
624,0.527247258794517
625,0.6197095859993572
626,0.4119649865666283
627,0.6203080446875147
628,0.5504198068601885
629,0.47833589593265713
630,0.5903343620257099
631,0.5397069101825223
632,0.45962217874974454
633,0.5513692474502369
634,0.5231762540535803
635,0.5643996960486323
636,0.5213736247786583
637,0.5979906525717082
638,0.5792601281441234
639,0.5354261017494655
640,0.6204890595609401
641,0.514039455343393
642,0.5133163079168187
643,0.608280485292562
644,0.5988113009343727
645,0.5994251279296933
646,0.595784565004831
647,0.6270636638483813
648,0.573529013272346
649,0.5795726315086931
650,0.5072581404103144
651,0.6148517139868136
652,0.4787468796515635
653,0.6164278388278388
654,0.6137169770526673
655,0.5037434254484401
656,0.539121522019532
657,0.6042292197456871
658,0.555651032897105
659,0.6122602236552118
660,0.6083644725495833
661,0.4937446010824279
662,0.6272736291117893
663,0.5687608062542723
664,0.6086635805516672
665,0.6139693834558307
666,0.5067556956650711
667,0.5906724206674954
668,0.49295135474787205
669,0.5963811486322224
670,0.5189422019990286
671,0.6104937199745326
672,0.6435919188110724
673,0.4903284478093251
674,0.629705374067895
675,0.59376049260467
676,0.43399578759104335
677,0.6008218188903726
678,0.5107238605898123
679,0.4720659575921835
680,0.5061533974919802
681,0.67213146825785
682,0.5065620616804698
683,0.6011844642365256
684,0.5570998324212204
685,0.4379467523049829
686,0.5056588890286146
687,0.5564454725633678
688,0.5524839628340477
689,0.5995896556120971
690,0.5226251577618847
691,0.4410897909122087
692,0.5793247358268528
693,0.5426869584382141
694,0.5046025987878249
695,0.5496695682552621
696,0.5670929611522276
697,0.4568059743686393
698,0.4546291364657388
699,0.5222804464389467
700,0.5428484764924859
701,0.44709746809685763
702,0.6267790154094766
703,0.5929293689334437
704,0.561461239478265
705,0.603927355278093
706,0.5504594668897221
707,0.49354167277417843
708,0.5703208091858218
709,0.438038688815767
710,0.631140815088775
711,0.5344946335303908
712,0.5310324524642399
713,0.5366739018854857
714,0.6792772856873628
715,0.618486981648274
716,0.5487032311672393
717,0.6079844858335113
718,0.6115228055526563
719,0.6417934957919122
720,0.6150684200224211
721,0.5357732707934201
722,0.6050993419278587
723,0.599485649395471
724,0.5807609436188302
725,0.6094552455170585
726,0.48558538432618276
727,0.547827751640281
728,0.6453309951775537
729,0.6449284928492849
730,0.5984196845107277
731,0.6781327099535703
732,0.6436169525262055
733,0.6884966383135378
734,0.5949778008418382
735,0.6018203214271501
736,0.6310561559144389
737,0.5108650747748492
738,0.4954203193352095
739,0.5975872936125511
740,0.6265416960750302
741,0.6700581208863114
742,0.6209019584356471
743,0.675710796404808
744,0.5612273275036307
745,0.6675848062283049
746,0.6286449699997665
747,0.6718499191214294
748,0.5522752754216632
749,0.6465483066301544
750,0.48655791435611284
751,0.6219497728684172
752,0.5455057097728799
753,0.6479671098877081
754,0.6151968081938903
755,0.6542659848025194
756,0.6482023334918254
757,0.6436416567420934
758,0.563916668184661
759,0.6117322815651083
760,0.5988768832927633
761,0.6299048033246352
762,0.6876145119032699
763,0.669824690479493
764,0.5380363394295292
765,0.623899911629765
766,0.5549088180839091
767,0.6634011856639177
768,0.5395636147518699
769,0.6342111979676751
770,0.6415410887084694
771,0.6446599419888307
772,0.5253045642756277
773,0.6539704286571651
774,0.6451703094989181
775,0.626118908499488
776,0.6225048187953907
777,0.6575583311966595
778,0.5294178534678544
779,0.5488776554131312
780,0.6524005717649037
781,0.6364450761760859
782,0.6362656728147363
783,0.6499122283363575
784,0.6031682877412483
785,0.5136100173640833
786,0.7063728188728962
787,0.5630362592268694
788,0.6326090849400108
789,0.6742195367573011
790,0.6532756028774118
791,0.5279656207883101
792,0.5037222047091345
793,0.6406807091836114
794,0.5319654931219399
795,0.5424443215161865
796,0.656156953535691
797,0.6584200335155173
798,0.6584239130434782
799,0.5229200436179305
800,0.5575760118430437
801,0.6782014128430249
802,0.45190855375246197
803,0.5940026804372542
804,0.6474336613927993
805,0.5352091445798266
806,0.520787008563183
807,0.632479889842826
808,0.5707920122743385
809,0.6513068582641223
810,0.5392330521895199
811,0.5442533243128357
812,0.5695685171821734
813,0.6426786011855167
814,0.5417398918984208
815,0.5612268688951063
816,0.559647323477581
817,0.6590508711810416
818,0.636416430019106
819,0.46712684610412575
820,0.6571612857413369
821,0.6428162293988083
822,0.5503569156830871
823,0.5453847210600592
824,0.6489054450718504
825,0.6281915109725874
826,0.560762145754862
827,0.5611379347526567
828,0.5848842387861225
829,0.6646912245939536
830,0.5715368779200927
831,0.5438284786879645
832,0.6455821438150013
833,0.6789358473957912
834,0.5467979142404008
835,0.54799833120817
836,0.5250356245003881
837,0.626153654982321
838,0.5579705889262139
839,0.5642618392640577
840,0.49651362209443783
841,0.6504717407686511
842,0.5675831142724602
843,0.5457982812181129
844,0.6696665087802396
845,0.5799219705351424
846,0.6443288577073505
847,0.688099559242935
848,0.659497775171605
849,0.5605231785435193
850,0.6160443243694572
851,0.554990268517916
852,0.5487169482188763
853,0.5311495457721873
854,0.5884661301101863
855,0.535311854307818
856,0.6565320209277519
857,0.5098665361474549
858,0.6916621310813421
859,0.5473747806323542
860,0.5729947315456106
861,0.6304266413159335
862,0.4793425245867934
863,0.5489618612869975
864,0.5457351030258029
865,0.5618176783536496
866,0.6529186762015633
867,0.5328233582283296
868,0.5484345274175254
869,0.7256847307903784
870,0.5642635843660629
871,0.5377334055428665
872,0.6530458400948337
873,0.5854237656782426
874,0.5566942263600362
875,0.5438059851613437
876,0.5607470065843428
877,0.5245536984150463
878,0.5514985754985755
879,0.6811567631654536
880,0.537355264771314
881,0.6381524574309076
882,0.5553175709751105
883,0.4549594128448764
884,0.5576990248455385
885,0.6403465462923779
886,0.6549976433072836
887,0.5581441228164569
888,0.5510771852341291
889,0.5858514830159515
890,0.5508146651203913
891,0.6062893001786589
892,0.6849904370576785
893,0.6491868324266558
894,0.5653456210432873
895,0.6284845763238799
896,0.5455610614815704
897,0.5534240975198831
898,0.5458757951861146
899,0.6590423233494803
900,0.5005878753704215
901,0.6342751744537969
902,0.5557473604523792
903,0.6009885196656033
904,0.569258120894353
905,0.6554206443053673
906,0.5439198889038631
907,0.56106614518261
908,0.574188162137264
909,0.7064156664259325
910,0.571329819407241
911,0.5653855045659462
912,0.64567020407217
913,0.5605033549362218
914,0.661018490623952
915,0.5583216326911089
916,0.5656609237861638
917,0.4892449466299289
918,0.521504549380598
919,0.5282961238344417
920,0.6671314843495505
921,0.5141794514179452
922,0.640773635351762
923,0.5666557698594312
924,0.4701340021173127
925,0.60077229543365
926,0.6703039248417119
927,0.5598941057959264
928,0.503906023956947
929,0.5570396126551634
930,0.6953872510008565
931,0.6457336546795047
932,0.6404096954222568
933,0.5297978150986467
934,0.4577636416208848
935,0.5676236368854027
936,0.5765041761928287
937,0.6517149031056757
938,0.668704048188502
939,0.4887233738043556
940,0.6254099208449693
941,0.5536580261308937
942,0.5763953267069001
943,0.5010021698899683
944,0.5293180491024958
945,0.6276476151389162
946,0.5145257344768278
947,0.5049514801765208
948,0.4738340524199466
949,0.5920407636738906
950,0.5379104829905881
951,0.5809898245205135
952,0.6114192477110768
953,0.5518403473213322
954,0.4852754506219853
955,0.5625619447230514
956,0.5479585023246611
957,0.4178696010490797
958,0.48890920998974335
959,0.6420292754100675
960,0.5566966094021778
961,0.5470924832978818
962,0.5899491672521386
963,0.6556090003006267
964,0.6505608583571378
965,0.49187703747608913
966,0.6200493901590688
967,0.5508825885365811
968,0.5290645049271039
969,0.6357283609305608
970,0.44673705221725696
971,0.593355776700825
972,0.6397156508565435
973,0.6767102335129291
974,0.5449440155782739
975,0.7212776182991933
976,0.5781049332532137
977,0.5627750683953848
978,0.6126868291704284
979,0.6410057848230746
980,0.48008245357619095
981,0.4754906140746245
982,0.6363562753036437
983,0.5211985393654658
984,0.5498449109139436
985,0.5458521684578357
986,0.5445108800476933
987,0.5456690984483201
988,0.5412704355422439
989,0.5476815035439155
990,0.6615445628947384
991,0.5541344783504902
992,0.6178275074449938
993,0.639887933672092
994,0.6312730922966215
995,0.5560555569069106
996,0.6514772158237356
997,0.4785046728971963
998,0.526975909525162
999,0.5771074442742401
1000,0.5524622271964186
1001,0.5457567450584331
1002,0.545114693476628
1003,0.48174595132651055
1004,0.5462103791354187
1005,0.5692826504954889
1006,0.5220510759073496
1007,0.6640623634488665
1008,0.4958678165926184
1009,0.6257807239545845
1010,0.5739047998033731
1011,0.5750653159312684
1012,0.675144950013123
1013,0.5669055733174062
1014,0.603010593882246
1015,0.5608548051686445
1016,0.5289856347628181
1017,0.48890618917866874
1018,0.5321702664501735
1019,0.6103043298165249
1020,0.6262755250790096
1021,0.5397897679294179
1022,0.5404085546683083
1023,0.5354621048475136
1024,0.552715989982358
1025,0.5740861755765921
1026,0.5292915250443275
1027,0.5670919304245212
1028,0.5308374885754943
1029,0.5392701774134918
1030,0.6299494647484376
1031,0.5750243409902276
1032,0.4715349859567713
1033,0.6610198484088832
1034,0.6552196042348502
1035,0.5647292872149388
1036,0.5698975280577937
1037,0.6321803346961281
1038,0.6414108918065096
1039,0.6282395151177372
1040,0.6448151382823872
1041,0.5735667840930999
1042,0.6098063073028046
1043,0.6197963035504434
1044,0.5527315642744028
1045,0.5453959923664122
1046,0.546593611453018
1047,0.6913663629287056
1048,0.6458652718910632
1049,0.5739972418306765
1050,0.5757412398921833
1051,0.5716371868255606
1052,0.6234668967922309
1053,0.6147425278237943
1054,0.53018325233514
1055,0.5501863876863877
1056,0.5211899791231733
1057,0.6236153886922674
1058,0.5821353663422336
1059,0.4666576578693803
1060,0.5400579463848418
1061,0.38961333484522054
1062,0.6147347475633199
1063,0.5581953203276949
1064,0.5024840062803178
1065,0.5565712074771327
1066,0.4918031825353534
1067,0.6183780831689348
1068,0.48015840081571676
1069,0.6364037851174458
1070,0.5732818338301356
1071,0.5785904591978204
1072,0.6212482560427374
1073,0.6295985577352159
1074,0.5013314773346245
1075,0.6354956091979783
1076,0.5570501583786942
1077,0.6724913219511908
1078,0.6413942321941967
1079,0.6685296721226112
1080,0.4908948616416115
1081,0.6962078931632449
1082,0.6281051463914753
1083,0.5619031021261763
1084,0.5375017026039477
1085,0.540531954323232
1086,0.6521784862792763
1087,0.4857486832204665
1088,0.6252156881033437
1089,0.5571851054436374
1090,0.6342055521670602
1091,0.5543377430619154
1092,0.6834251924018531
1093,0.6857646071466565
1094,0.6527233536748355
1095,0.664573177240864
1096,0.6856928996498695
1097,0.6596479655603389
1098,0.5593349906049041
1099,0.5085852420084668
1100,0.3955870857015229
1101,0.5934763875442833
1102,0.5465274245189862
1103,0.6021691687850736
1104,0.6545584677538611
1105,0.6554317865193396
1106,0.49130521325299026
1107,0.5707075370079709
1108,0.517295465702415
1109,0.5050980392156863
1110,0.5445415026487308
1111,0.5537785578260532
1112,0.6556283600174103
1113,0.49151221717303895
1114,0.5909961400096649
1115,0.5086221450449798
1116,0.6128257076931735
1117,0.6711095982849329
1118,0.5394902555751466
1119,0.6544266098537662
1120,0.4776460172867693
1121,0.6524055268853005
1122,0.6526718238088726
1123,0.6721134108042037
1124,0.5631250151335383
1125,0.5300859432913269
1126,0.552738854250371
1127,0.5323085347727451
1128,0.5635086217657234
1129,0.5893824937545834
1130,0.5377504379632853
1131,0.6706566164353408
1132,0.6488352805423337
1133,0.619243866340982
1134,0.6528272067431515
1135,0.6684469912707914
1136,0.5580007213272421
1137,0.5012326103562418
1138,0.5465419669982725
1139,0.6445077519603821
1140,0.5909153713298791
1141,0.49426011847442297
1142,0.5910509486016422
1143,0.5356356054834004
1144,0.5485378650860449
1145,0.5668127118343824
1146,0.5645011572957855
1147,0.6456869287683157
1148,0.6675084370999651
1149,0.6360157050983316
1150,0.702656679952123
1151,0.6440116769953259
1152,0.4865721473474081
1153,0.5809526577348949
1154,0.5497807733569663
1155,0.5482392239081767
1156,0.5697307771351399
1157,0.48219587228577404
1158,0.6446848578661197
1159,0.6440094156908316
1160,0.5735214646689589
1161,0.5231504869767496
1162,0.576050578613684
1163,0.5528581880944787
1164,0.547172845977888
1165,0.6969221012452658
1166,0.5743514753786528
1167,0.5623499916827072
1168,0.5253639955857748
1169,0.5535152245463211
1170,0.5685485309330448
1171,0.5666306441193695
1172,0.675811991316915
1173,0.656879592502941
1174,0.6406477261708523
1175,0.6106578126287779
1176,0.5803544553740203
1177,0.5993532031842305
1178,0.5796256953739977
1179,0.5493071287769572
1180,0.5029598321451678
1181,0.577629707350579
1182,0.5490202046643007
1183,0.5199152178973548
1184,0.5495023732965855
1185,0.4568151668917271
1186,0.6242834867019524
1187,0.5715354305201346
1188,0.5338585930122758
1189,0.5214492803944376
1190,0.5534054781120078
1191,0.559946983009374
1192,0.45824913006564866
1193,0.46489283519872776
1194,0.5841276396267691
1195,0.6175109940021778
1196,0.48009776334567894
1197,0.6402195222233478
1198,0.5395246500453531
1199,0.6645010267944456
1200,0.679860107139215
1201,0.6351760629772791
1202,0.64559981913805
1203,0.6333483942308835
1204,0.4893511074848216
1205,0.5518138632325702
1206,0.5603470651488747
1207,0.5159876792196839
1208,0.5642405691296478
1209,0.5894264365962479
1210,0.47523364485981306
1211,0.5539301167102123
1212,0.5018491314512395
1213,0.5230687337017632
1214,0.4980529571284926
1215,0.5806769282188706
1216,0.6431296311948835
1217,0.5847949395658243
1218,0.5068469641377678
1219,0.6621825302634702
1220,0.6476389473856942
1221,0.524913541380178
1222,0.6599955778389975
1223,0.6200432795791752
1224,0.6109207299041522
1225,0.4981176219092183
1226,0.6288826447835595
1227,0.5267941632060176
1228,0.5461737231519033
1229,0.6136119582492161
1230,0.5448942285721158
1231,0.6419063437249818
1232,0.6443955651992985
1233,0.516135612337339
1234,0.6282518239532707
1235,0.4732646280204307
1236,0.7144403143085682
1237,0.6774544465596954
1238,0.5960208668950316
1239,0.64654450476408
1240,0.5840703795739068
1241,0.689855276759703
1242,0.6345841304491235
1243,0.6470200118999229
1244,0.6179946558685391
1245,0.5502970075532347
1246,0.613099292038437
1247,0.5697085282852786
1248,0.6359919052437355
1249,0.54246296438781
1250,0.5871264422307688
1251,0.6227459597819459
1252,0.544186812153137
1253,0.46577017114914426
1254,0.5451385751546585
1255,0.5960816833012176
1256,0.6157465895524983
1257,0.6655339890128338
1258,0.5068066584863288
