Frame,k=0,k=1,k=2,k=3,k=4,k=5,k=6,k=7,k=8,k=9,k=10,k=11,k=12,k=13,k=14,k=15,k=16,k=17,k=18,k=19,k=20,k=21,k=22,k=23,k=24,k=25,k=26,k=27,k=28,k=29,k=30,k=31,k=32,k=33,k=34,k=35,k=36,k=37,k=38,k=39,k=40,k=41,k=42,k=43,k=44,k=45,k=46,k=47,k=48,k=49,k=50,k=51,k=52,k=53,k=54,k=55,k=56,k=57,k=58,k=59,k=60,k=61,k=62,k=63,k=64,k=65,k=66,k=67,k=68,k=69,k=70,k=71,k=72,k=73,k=74,k=75,k=76,k=77,k=78,k=79,k=80,k=81,k=82,k=83,k=84,k=85,k=86,k=87,k=88,k=89,k=90,k=91,k=92,k=93,k=94,k=95,k=96,k=97,k=98,k=99,k=100
239,0.0,0.11907816900234958,0.08698080279232112,0.09293805094605001,0.11608066923213278,0.12014422481971898,0.11600217408535551,0.11422504582664439,0.11978722795778873,0.11497970645414346,0.1193301402746334,0.12381427571889014,0.16465132527948068,0.14587576514506873,0.1140519042032676,0.17426381391800905,0.1486347100838472,0.11973002110285347,0.09556072581022312,0.11903443182867168,0.10572184914395732,0.09876471913097207,0.11332172051825029,0.1585006825545633,0.10825328140776003,0.13032852723865085,0.12700753107703477,0.11806664658440513,0.11936655628000781,0.1237525624563538,0.09486081750839359,0.10753199459556628,0.19249868490268285,0.10911198029842095,0.10064187396883328,0.11144944490320208,0.12676453331185789,0.10989118883703741,0.1328317150217394,0.1631861203859537,0.10839510429236343,0.12645133930106478,0.13212497565334957,0.10575150937400701,0.1096721160699915,0.07997727447580383,0.14477205728415177,0.11627025816785219,0.1114875180761763,0.15204948867277845,0.1649026075255583,0.12381256532342355,0.10834701204693487,0.13506906875962466,0.16742169193891565,0.13155225461799414,0.12672480975520306,0.11952565726502096,0.11947148260687945,0.11675440958278671,0.1359139238752728,0.16476983551171132,0.11668557935880242,0.11237214597285228,0.12126769608155097,0.12454740474217674,0.13234676146236757,0.1312209971838052,0.13476947103958714,0.14585001708042356,0.11995406160544408,0.12810512929207296,0.12591196046504982,0.21838960697109455,0.12204310295546794,0.18469147814805809,0.14301639307156477,0.1272100214064854,0.11741465416980224,0.13968277131695928,0.12848684508445407,0.15807728749323224,0.1374493292423462,0.13924660141990097,0.12870536875558425,0.1378040534877093,0.16226176146768057,0.13656242358066184,0.18000419966725711,0.13985610058378528,0.11977849104225613,0.16479289139327613,0.12129380053908356,0.13417906669292,0.20005178992316064,0.13750211255703904,0.14116320984760977,0.11963466133403622,0.1301732503305546,0.12735042735042734,0.1244728499963007
240,0.0,0.07602212150388654,0.13798022529391507,0.12293231376642233,0.12587831612031586,0.14588122123230596,0.12886890518747707,0.12010039247393334,0.12568253771881976,0.13534919641699505,0.12569586050770432,0.1289188611539197,0.13516422509998527,0.1853252354351328,0.1685504691988854,0.13579226678359813,0.1649747536228816,0.1527809856908745,0.1202363249981484,0.1283220955393285,0.14258700439905114,0.12445872801082547,0.12352721257987043,0.1375042586107713,0.15683665121352608,0.13956006157559075,0.13462755021350625,0.1361260361866089,0.13324293582710922,0.1529001879026486,0.11501563308365392,0.12711055581585018,0.13115229873610768,0.18194011245351693,0.12907949314007017,0.12479480183720282,0.1275102557437816,0.15174280879864632,0.1389447747360807,0.1535509956303368,0.14849074711677668,0.10763640933941943,0.13977211682546864,0.160432154831186,0.13384882543597165,0.13160703093679949,0.11317559757732676,0.1480581298097703,0.14158186239193082,0.1269626744047383,0.1477735153530565,0.1677957269411151,0.14521538742356488,0.12423840605388603,0.15285228092318792,0.16404892178950758,0.13691928809565024,0.15504119438477626,0.14820901717503732,0.1398291021393172,0.12699095752812684,0.16054812198600832,0.15875012823766355,0.13271327810437028,0.12702594353129837,0.14643138722979454,0.13846403618774628,0.14053097345132748,0.15175014428114375,0.1523137857847151,0.14580782331856534,0.14218299347974905,0.13324743711836873,0.1443982842655004,0.23820506878917047,0.139524412551006,0.1865258276439521,0.16071985562784064,0.14611561775717596,0.14201276079383096,0.15700122683112838,0.14547319482459709,0.17272803091379163,0.14328586723174808,0.13581121009733854,0.1473640283766866,0.16220512145926513,0.18406430291827702,0.15979059228004378,0.16148843344704367,0.1654637900233613,0.1362384982601933,0.18270830666837323,0.1456436062434593,0.14918220994658993,0.2150693351947741,0.14571267718686076,0.15204410751206066,0.13441504146798944,0.1455698680552837,0.1476782683693626
241,0.0,0.08650987224157958,0.07287044339034121,0.11589678876232856,0.0923598850694084,0.0976300269328173,0.11094446788854795,0.10429655542076899,0.10410798986744951,0.08890227807425255,0.10457347670250894,0.08996276138642223,0.11473587495320958,0.12700862098418153,0.14819065927852537,0.12849811761722862,0.10206033806269799,0.1563935141578463,0.13772803941586398,0.11226967167119017,0.09583904945706512,0.09876987141937466,0.11616914435987102,0.09687972540203649,0.10178190974239787,0.14893162158902784,0.10704586039194075,0.11196869224915751,0.11961901310350298,0.09985844587266979,0.1120537272108415,0.11585822049963712,0.10649592358700932,0.08988672479830495,0.18239513332315938,0.11449521883045233,0.08639141051254196,0.10657082897317571,0.1086677756983434,0.09935595667870034,0.1342742472592069,0.14956479297160985,0.08919447860198482,0.1077896360768602,0.12149479160698118,0.10057906715450438,0.0958148320922384,0.09472079617332185,0.14150092454787355,0.10758085055124067,0.10103308999348914,0.13080313088723428,0.16967943952114006,0.133384273329465,0.11058999769532152,0.12182269597077999,0.1501676763305928,0.11725403817914826,0.12002333548767163,0.11218825468404847,0.10150481783028142,0.11084057772214695,0.12513856812933022,0.15082380011722052,0.0997078243265006,0.12371743711350858,0.1126158932741439,0.0983957464100319,0.11044382096306915,0.11574301688752697,0.11823121603897324,0.13103285646910867,0.10389848576897942,0.12130154144756145,0.11583679904940358,0.20798499111315916,0.11301923549339865,0.16889942291838422,0.11836492620725836,0.10550816795154494,0.10960284697508893,0.12189953390857389,0.12114172672036172,0.1383128295254833,0.12029225797386545,0.1251732438544022,0.10933557611438183,0.11830747024762289,0.1452586256255225,0.13115544538167878,0.16432850575581925,0.13270882560444364,0.12270542458228428,0.15552498009284588,0.10483494460196541,0.10857431336290513,0.18126042474529092,0.11824913385113567,0.12444628626789944,0.12184084699453557,0.11373276927193943
242,0.0,0.11282459017298596,0.13155221010771956,0.14357630357630358,0.07474841137807842,0.137116429544628,0.13735921425437048,0.14033578900680443,0.14321636149571948,0.14209630454331346,0.12158188528287939,0.14055902742020276,0.12830639881838002,0.13256677602018163,0.15570197942264585,0.17904781283969395,0.09233903521367148,0.14131292494946546,0.10316495825848038,0.16172681773066122,0.13370089217546843,0.1588617085198638,0.16224184012310683,0.14761211743667135,0.13637325261599054,0.13603700249594342,0.08804952478695938,0.13895882842366858,0.13272643026520214,0.16183318487067744,0.13663554325722393,0.14421373665364756,0.13429117539677426,0.17307305511614124,0.13940178361758715,0.139313413594494,0.14591746764344105,0.15092852327831774,0.1371734900183751,0.14778596177733228,0.13586505719025588,0.17550831289179614,0.0984885133464487,0.15324158692613699,0.1420591581961813,0.14949795867332794,0.1353008168180605,0.13193949257809734,0.15428453122956898,0.17526553768715603,0.14622330002490014,0.14046177426543327,0.16218269527057894,0.11478104353261986,0.16825529512663795,0.1485404794014008,0.1552572342906734,0.10680073048047245,0.15620419280730458,0.14832520307557073,0.14445335529738168,0.1344321148825065,0.14107607282184653,0.16092129513506437,0.10645413714371466,0.13297548016201388,0.15168202714774381,0.14731337901190045,0.13568064709730787,0.1390602804194363,0.15277800273184217,0.15194627266621896,0.16683914176391612,0.14294908196100697,0.1410201918576186,0.14530650718325422,0.16325094079107672,0.14914326434101,0.112939819679994,0.15300905953408106,0.14383392150111896,0.14065771580287956,0.15827794111380966,0.15159942131490112,0.16919235313070558,0.1514689822337053,0.15707663519605342,0.14556040756914124,0.1552134084853889,0.18050666450374453,0.15495541181357664,0.10564118554678048,0.16026816806758426,0.16108447784400104,0.10789793829350514,0.13248882184700395,0.14373316737663233,0.1442665634933913,0.1510762831782514,0.15754085669137685,0.16001955454320804
243,0.0,0.11441711264954746,0.06484354120914237,0.11019836612979117,0.10143955804651061,0.12826493551684393,0.10364612567255738,0.10536254416961133,0.10953463575897415,0.10203967651132662,0.11145154899235965,0.09136181567869828,0.09986133527312402,0.0932246993435597,0.11941341953814055,0.12314512444797887,0.1468216239191955,0.13246419849777824,0.10331930015164892,0.14572249837221485,0.14019152386378575,0.11649432719838715,0.10774237752655014,0.11155208345195933,0.10998560956963621,0.11275186698605044,0.10312283683473,0.15038506114402694,0.11053010259867546,0.11628983021199524,0.12774507836711035,0.10395153207734142,0.11425585992657439,0.11216677068473613,0.12289564220183491,0.10635081795158452,0.1770134622311077,0.1136689093967359,0.09785522018859372,0.09682844513130529,0.11414974041351666,0.10757957329725365,0.14296049446010994,0.16020346682733577,0.10304973740418222,0.11689826611852905,0.11960225179003703,0.10085818579409234,0.10250009927782477,0.10704679318433385,0.14761473647961876,0.10153468106164887,0.10368263898762975,0.11933722609825603,0.16010787486515643,0.13807047949162332,0.11991681022758183,0.11897558732879632,0.15725056613827093,0.109293171699954,0.12339589846615728,0.11193586530355926,0.09863024607788484,0.11903221632811489,0.1303162734587502,0.14960101384369195,0.09534093887831507,0.11599653537563825,0.11628463906944919,0.10376150256991812,0.10443972234027488,0.11522677941575477,0.12328567750025188,0.1365442511178997,0.10872317099359152,0.11693735498839908,0.1169791302188562,0.21209137775277376,0.11658737853132817,0.16384168638416863,0.12396657055983629,0.11129081168502986,0.11220784476846801,0.1083650403492823,0.10196375048684525,0.1285896150423037,0.11710748953602279,0.1265583512103725,0.10273192621656968,0.1231612760301285,0.14919735066431017,0.13231495127568604,0.16345126122274478,0.13863352940527296,0.1278089887640449,0.14660559445828913,0.11088793383978368,0.11783350632247402,0.17906130348802962,0.11833143995567819,0.11762058235163375
244,0.0,0.11810549607887799,0.07395454865416584,0.13633919697603314,0.13141041336793935,0.1535607265331732,0.0818726113270466,0.13708495763742834,0.1404475617902472,0.15361202492711756,0.13449952549023791,0.12383972605689919,0.12965149187353442,0.13900700789401166,0.1321045951295069,0.13912576233846485,0.16202495000884565,0.19201766556168653,0.10031657986251086,0.14409271473340757,0.09701421600726645,0.174839049911497,0.14571898863973665,0.16410038601735466,0.17292135612432036,0.1485305203727565,0.14114565649706556,0.14326823815101863,0.1008005272028002,0.14559968048704142,0.15314884727540268,0.14392549436164848,0.13736673917129893,0.1556190711118023,0.12060122831591424,0.17231592516763616,0.1523661367773439,0.14767806326555866,0.15493337649026273,0.1554470473217131,0.12704986999169465,0.1527742452202242,0.14685794564218946,0.1724374208073436,0.08520837040272189,0.14004055394969583,0.14926429281362086,0.16263003682696697,0.13892289524717505,0.1357792903442231,0.1610709226760091,0.15907069451439715,0.14696545888642765,0.13175929249747087,0.15025912255191776,0.10904107818801523,0.16327493115337077,0.14731992845916209,0.1530489717765926,0.09474636517419333,0.13925413920591545,0.15774870545724384,0.15069148964782708,0.14083776983467056,0.13052587016342188,0.16525979303245386,0.08557933659010553,0.13565948138161066,0.14405094597612855,0.14728163265306127,0.14195923932004706,0.14413279045218552,0.1524568650230197,0.15534224330416757,0.1469943895271173,0.14434432494697969,0.13988717651727212,0.14638315771309007,0.16615334912771917,0.14372461993949237,0.12713846547287322,0.16109435495946434,0.15203520938917048,0.14964374358096544,0.1582141814998541,0.14621861333989927,0.17860373543340602,0.14662240169398644,0.14095175014555616,0.15090796577257115,0.16535577964479864,0.1871401512102724,0.16290989636557218,0.10597615108241099,0.16784275256840286,0.15663741618335092,0.11040141607263765,0.1505234694585038,0.1578721282959632,0.14593773254028963,0.14843052444168803
245,0.0,0.1146706193799637,0.08197820716377868,0.12633227642587008,0.09375648325303709,0.13262934633001644,0.11409195916238168,0.12974873932114772,0.09186997007174735,0.07756514305188922,0.08915785786877806,0.09846760563380286,0.09776942625409635,0.0796198085267581,0.09634865762000588,0.09196816661824436,0.11320978586360808,0.10147874943986768,0.14935715008830042,0.1275090038650738,0.08425844397253734,0.1559275687190983,0.1290236661765114,0.0893778049540247,0.10306984679585462,0.12305737130352024,0.10628813828459949,0.0982660612368611,0.09649611627298682,0.14037376722053796,0.0824871186244428,0.0866556627729812,0.10582049636893232,0.09850922777771465,0.10344571173624062,0.10784016015475628,0.12370199772579038,0.09726550776831266,0.20087329450871994,0.1052162667049863,0.09898977063345826,0.09433843368869688,0.10434481963812381,0.07534756992152025,0.12480810117195873,0.15389421523214475,0.11592158195931779,0.10461552588987477,0.10939490994248713,0.08565648391664982,0.09290495929451481,0.11094332662835804,0.12430271213125155,0.09428256019870751,0.09089022140221403,0.12600998231831506,0.1605199007541167,0.11520918255407109,0.10771987662900828,0.11204621598054065,0.15140312642935938,0.10953429297205752,0.10410829926973775,0.08604280483720073,0.095168962925133,0.10765837896980301,0.1045657086753693,0.14289589765014188,0.09303942182850178,0.09087525876305447,0.09151992181364421,0.09678817217176128,0.0894227119540838,0.09437350014674828,0.10211189329381254,0.10992358646259581,0.09989194998828033,0.10992078290447616,0.10627743233357723,0.2002741754174321,0.10058155508746225,0.1540956838839601,0.09943354470295496,0.1031704117616995,0.10283887628050892,0.11625224373582721,0.10813444292747043,0.11514137011031955,0.11596348383913146,0.11585115997103579,0.09754167876190312,0.11407086984781589,0.1351343608548674,0.12705831758354935,0.1643058423679229,0.11283853814609524,0.11414790996784563,0.14973493454506115,0.1021243267479015,0.10714628785181923,0.18136534292210882
246,0.0,0.11226805645941906,0.062383491568040905,0.12467146981839772,0.0838856134612902,0.13532724885237724,0.15255648549050782,0.1634352453247807,0.08339005023497004,0.13867101103714652,0.1381273496999924,0.13698785180713802,0.1152350368732753,0.11401100385891716,0.12485563482897455,0.14012639252860548,0.12908552985476063,0.15140079314314958,0.16124955147464426,0.18857678696306346,0.09523501996620276,0.14546468780338662,0.09634569021455286,0.17202105548998925,0.14964373101019068,0.16252129105748725,0.16274575070061092,0.14834451937400883,0.14509113170867927,0.1357098421142955,0.10182329854222372,0.14562573093111864,0.14864668727321595,0.13440952852742893,0.13262754923731224,0.1504011341302317,0.12580539595169504,0.1702348851564277,0.13944697006729567,0.1557513596079818,0.15009289664707914,0.14796703058660432,0.13473653525369378,0.14602756219391155,0.1431452266903106,0.17640524929832357,0.08060946911634537,0.12863691037352487,0.14783646060501376,0.15267447509040855,0.13556015563190238,0.13243954188226637,0.15814119479171174,0.15038838865743853,0.14536258503767785,0.1378132426740869,0.13599211049593463,0.12227496249152392,0.16810456528311668,0.14884631399077486,0.15450954149037222,0.08243212706201375,0.13786437918995909,0.15277807688166256,0.14223814637147036,0.1344031336565097,0.12874858953215862,0.15831260657536028,0.08545506493226451,0.12722483230589576,0.14916377799838343,0.14626786141499382,0.13525405859000983,0.13576938868120236,0.1508640847152417,0.14974827053026374,0.13970281012631103,0.14317447170125908,0.14803303247269062,0.14485966198154698,0.1625040405128758,0.15009901415177873,0.12294640524269873,0.15078857916131905,0.141119416981486,0.1457812558545346,0.15274132012710284,0.14820332105291256,0.1680890974289364,0.14734544527586446,0.13919765939498774,0.14354860275437897,0.15408223635556872,0.1815035177391875,0.16298935806479187,0.09561187514112757,0.16248521085100986,0.16269949840401277,0.10936026720790115,0.14025138034263562,0.14403171418815097
247,0.0,0.13041289849601434,0.10082179755944032,0.15412120458073908,0.12147237175741832,0.15425011947690837,0.11854274563001876,0.15878368884017646,0.13757730749646713,0.15088742850587522,0.12366644024453588,0.12341528731375173,0.12151425100244695,0.12633137588127408,0.12798000945498755,0.11534761945416772,0.1303123239657007,0.11727753449088674,0.1374628741468803,0.14953852770248477,0.11337547877179466,0.15601120803133006,0.13028548725807365,0.181097290562372,0.1588683471534893,0.13924151243329175,0.13513761152661175,0.1431037822930793,0.1300778044985147,0.11546655060645283,0.11879141658196435,0.16827875157526062,0.12512799391349616,0.1329057372617537,0.14508770549830885,0.11822430437897269,0.1303485648836692,0.1394859016833061,0.1523970930399563,0.1181903135743787,0.21571652692495502,0.11089038953818353,0.12953028614751938,0.1258724538012228,0.12982177944775763,0.11772626055134561,0.09689362738980312,0.17277647629049198,0.13836353453006633,0.13017182681139106,0.1064083197768998,0.1191152585756673,0.11671622465524256,0.13576343579160366,0.15297697878215788,0.1287013476043224,0.1202577032740707,0.14765055662359727,0.18909738909738905,0.15287920986863557,0.1366146142942064,0.14363163715552918,0.17445218642302696,0.13903503107822057,0.1314707547331645,0.12332192682284815,0.12031929503318839,0.12899625924513047,0.14717429486517197,0.16763380906283631,0.11821421205802152,0.14108814575751338,0.13521074976015257,0.11894037321549578,0.12839445728534504,0.13645256321303045,0.14006943072450684,0.15009725886508962,0.13098796440464144,0.14101448217384227,0.13744135055610462,0.2132214580467675,0.13455584527725228,0.18234587019850335,0.1409189057461363,0.12714726011875088,0.12730202317057948,0.14064920196646236,0.13688637337362164,0.15866211681096476,0.13655671743832865,0.1420933419087833,0.1291619770486796,0.1438895420430042,0.10989675351736528,0.14859617091272914,0.18856282032037397,0.14905209566130007,0.14438028048815177,0.16878860319967115,0.12345483000294855
248,0.0,0.09086574123132352,0.14317097767723297,0.10398227528837367,0.15634621221976497,0.1263673571335313,0.16554846185919825,0.1266366518123765,0.16371193628581393,0.1401086931596689,0.14348364376702338,0.11457116383998711,0.11404194197069806,0.11158287164086367,0.12771736074404794,0.12585360890014474,0.11665040260681492,0.12371163552820796,0.11908611639319999,0.13436191965019006,0.15271558613809755,0.13512068965517243,0.15195017738870642,0.12495502647013468,0.176598952968536,0.16306682940029715,0.1319375739864923,0.1385637184332934,0.11619840846344798,0.13900283644664424,0.12095309572779822,0.12490417104403873,0.16179919696362166,0.11978794925517466,0.12999714040606236,0.13790215330635802,0.11649470997653322,0.1304534254172074,0.12625957559711642,0.1389850191615376,0.12399960763269802,0.21826016361706113,0.12327675788015235,0.13243146822565421,0.1192160414564799,0.1122975048878131,0.1269167351300421,0.1251630262369432,0.17208967969991462,0.14196362812305252,0.1386328176347208,0.09576682045479856,0.12008195777793129,0.11396842941521879,0.14546059653189802,0.1604662949822605,0.11684630761520165,0.11543744228993535,0.14832855028922465,0.18046074620853336,0.1423039187395394,0.12965063063789128,0.11370082767599743,0.16763336991129396,0.12483254240366926,0.12092870289700375,0.13455315408892976,0.11832795949215769,0.13064497716894974,0.1064651316099261,0.16230716909264042,0.12150771472999877,0.1370685141176945,0.12728009493762482,0.11701726090388109,0.13313125673034742,0.12581922525107603,0.1330471859010801,0.14302683653191162,0.11695570503725239,0.13605960975719988,0.12448635247124717,0.20297387036235026,0.1252498983221726,0.16461417780679,0.141332711757449,0.12347570526219864,0.12002331548479639,0.14063942881596436,0.12908594180426103,0.11775561443496974,0.13221710633837347,0.13054942324956387,0.13064112814057527,0.14015796549406234,0.1430943797989851,0.11435816860565873,0.1787446666991126,0.14617330767806758,0.13782396480212655,0.168889443528084
249,0.0,0.09510658296297159,0.1005881335409099,0.12940469942812627,0.08124621725221204,0.15125195450553686,0.10341881309130418,0.14704535290345877,0.09586805356014028,0.1394778627496086,0.11586662702677974,0.13324613036843258,0.09969502096016991,0.08571444977834941,0.09658208477982821,0.09944064985805434,0.11039139635265527,0.09510736736805014,0.11466387030948877,0.0997604118876485,0.12570320729766682,0.12346161913346143,0.1497617082905306,0.1354851738045988,0.08739245153149022,0.15702811457336385,0.14500546496108613,0.10210455863761436,0.1029313599116104,0.11721064015568727,0.1203335824711852,0.09886365582069623,0.09953127745314194,0.14780835881753318,0.09196519458710273,0.09716770855417334,0.10475569293593856,0.10392293368198824,0.10899877587041307,0.11435668768427709,0.1222745699572696,0.09386327430563568,0.1922652738471783,0.11863508685966284,0.10491190756761415,0.0969468177456938,0.11068238369893013,0.08426137514101417,0.1332815198618308,0.15005631085748772,0.10809122149328332,0.11195073368681185,0.12273694511771871,0.10130204607239945,0.0991030621572212,0.1147733014837613,0.12900969997744194,0.0986009060035622,0.10280625085800577,0.12245137820064367,0.16186602248846327,0.1314869204484418,0.1130817610062893,0.12340534540175907,0.15362119756816073,0.108866125840695,0.12147627376598591,0.09742790335151985,0.10027880616115914,0.113449715283922,0.11277544232457148,0.1559711487260581,0.10081508856305654,0.10890303438044469,0.09912713516390081,0.09816613956451503,0.09095081290085705,0.0870944301549037,0.09862206183333622,0.11666348067602972,0.10460634560971027,0.11006198848221282,0.11173753256949104,0.20585667197834578,0.1124537901975593,0.16522368470799198,0.1018875258663069,0.10572949102643947,0.10894199420394857,0.11023573235952144,0.10793674136585252,0.1120232627225155,0.11764212363245852,0.12084595522071073,0.10303016567323164,0.11761520036180706,0.14926915107995342,0.13392656130397584,0.1715945005053503,0.11898209130910009,0.1299092628884081
250,0.0,0.061573215940685766,0.11206214980578189,0.1068612687306395,0.1349946516015631,0.10973560480471645,0.15316631130063962,0.08682769250018485,0.149725223172399,0.0845098005333702,0.12201287672315042,0.10973574726832169,0.13242053789731056,0.10984955682088315,0.11174820675760333,0.11100571938323256,0.11098677177979688,0.12193996664813789,0.10225060792931662,0.11934807837481554,0.10552404744221633,0.13119353384212018,0.13941389602898602,0.15598871820026305,0.1431681795532832,0.11369887721513283,0.15858249227383525,0.1492541388197266,0.12404790877952043,0.10873268096392152,0.10549201572253275,0.11830090638505386,0.10687731815736567,0.10765476250723982,0.15171849338457288,0.11483001670110682,0.1190413038448298,0.1277821506925022,0.10477452085682071,0.12139246284680538,0.11930655635619603,0.1125740618828176,0.10228899245399681,0.1757277083725699,0.12089289055456964,0.09871981980946687,0.10223861540644064,0.1190243292121157,0.11234672376484489,0.1402425087426573,0.15391911008230452,0.09782410779315365,0.11476964308020754,0.12513092265797054,0.10983384140283947,0.10665041387912466,0.10725834707041237,0.1445344061874857,0.10931879305062242,0.105516856746113,0.12214085324022694,0.16535590006571788,0.1409297135639398,0.11998478906174614,0.1261051045778656,0.15981433420908187,0.11634672947916724,0.12807140199140743,0.11637806760171632,0.10352724565700422,0.12325378755937821,0.1364336152976532,0.15648073728768153,0.10179518099701945,0.1224880981497386,0.12081175471880856,0.1021525444817718,0.10660045238864602,0.11352509179926562,0.12170473037427754,0.13675990533882387,0.11494045369153261,0.11655689226426502,0.11838233217543559,0.21253568352572194,0.11892236299767134,0.16769141468972704,0.12043246047904532,0.11238525663726762,0.11561567468234213,0.11432845688800242,0.10708667632681368,0.1300737383304018,0.11504740857316653,0.1266037830125305,0.10802867100973534,0.12635047207686134,0.1572412395051439,0.1406140865532367,0.1714087772122892,0.14154228169402672
251,0.0,0.051024108364818854,0.07443236189647673,0.11466635907491785,0.11478641714180615,0.14149079721487556,0.09930212687872375,0.15170916049820726,0.09308849491792692,0.1498508946322068,0.08045428627948381,0.11519009019294435,0.09356371791445406,0.1381230246889994,0.1056188641054816,0.10828261414666396,0.11298583910816506,0.11781313594382448,0.1211243134177783,0.10420146108138195,0.11454710031481807,0.10334451768205788,0.12842613923695,0.13144706856086807,0.16101466978964707,0.13906013248510773,0.11931235662295736,0.1686512437679707,0.1386033949336123,0.11932846781814666,0.10230038561377341,0.10239850266885409,0.11123461060797668,0.09712803919543789,0.09876437763352697,0.14836157079064882,0.10477430754755945,0.1130772698481537,0.12520706325148467,0.1050200814619986,0.11301117787021342,0.11611367756928037,0.0981533190980125,0.09378496356542865,0.18445461031602806,0.11082700805001233,0.09059551646715291,0.10805987170349252,0.11584157847286425,0.10374217146011977,0.13296435738616974,0.1543556771988922,0.09561487623236509,0.11008790048655104,0.11865561810299907,0.09763710601636688,0.10473537285769852,0.09492228703968109,0.13777319285428402,0.109666352174286,0.10003854495665132,0.12921489894323013,0.1746182639177708,0.1309065232242398,0.11384521780058432,0.12758699372504279,0.15817620880184036,0.12214276880178998,0.11821199430964446,0.10776681244704966,0.10396050943741986,0.11898501257943783,0.13034560027579079,0.15468514384853616,0.10084380682502625,0.11548554919947973,0.11617757972491383,0.10300561237571582,0.10934611434440256,0.12101903580734352,0.1217401632251387,0.13666275627059943,0.10827436658297196,0.11958745456082509,0.11263205984809543,0.20793255412914347,0.11048440042245877,0.16456513482719326,0.12161118054766507,0.11172636590342322,0.10847798770745798,0.11870394158609965,0.11094601568658591,0.13772085705554105,0.12068549766435066,0.12622636123998898,0.11135345203632474,0.11962159316223997,0.14923943533489936,0.1410286731085434,0.17250262994053112
252,0.0,0.07557235458902878,0.09713596864591245,0.08658148438581115,0.1296368382487635,0.13726114106811071,0.1519932127668714,0.09386021944637835,0.15844300595876026,0.1162622606456567,0.15347186259278445,0.1178538812785388,0.1474306436582874,0.13053490811254498,0.14507467558965148,0.11254745049758896,0.09900246947533675,0.10816559274676396,0.12771249248848238,0.12650760723092325,0.10793962324085471,0.11542840876743521,0.10856142656455336,0.1358016395645747,0.12441430824323785,0.17031186376389607,0.149131544712792,0.1103632843639677,0.1744879221715362,0.14510771200282524,0.11196564579950141,0.12269900034904813,0.13944974924205933,0.1198215243850781,0.1133211543824304,0.11152797111782609,0.15837136104727778,0.10093347213674819,0.10372367892592804,0.12448399539825405,0.10840297516722552,0.09581417856278729,0.12202167681834464,0.1403853106761015,0.11733974909778311,0.217072403857553,0.12079761652875554,0.12351010043238542,0.11798922882226426,0.12585722123165544,0.10030551072169702,0.13799570656941051,0.16436935969058875,0.13388951750460198,0.11867264020480706,0.12430094996544028,0.10802943131546983,0.1125417507381189,0.1339098053550215,0.13511437447048857,0.11668984542428529,0.1096399548726642,0.1392115118819386,0.17795650203896696,0.13722852530710838,0.12122598876520185,0.13332650541397106,0.16589109096458765,0.1297845047305889,0.12569317133715174,0.1042792715254588,0.11402713900619488,0.1274259693978561,0.12576499740678848,0.15814159339799327,0.10926938525971763,0.10691954860689357,0.10869502356649219,0.11139866966332945,0.09916605924250854,0.1137979110003885,0.11584898591693205,0.1291777962335301,0.1164131250426359,0.12680518342517233,0.12273602973352349,0.2155635062611807,0.11372642934934452,0.1685570360740981,0.1177214396782994,0.12045493029293897,0.11024977977323747,0.12412106904982712,0.11924776011479055,0.12907868389915356,0.12581062102383045,0.13115156930637772,0.11730738807150765,0.12941583093158215,0.1570480777969645,0.14970560197386862
253,0.0,0.12730619220824746,0.13764864747135952,0.1451320385110081,0.13091486941709796,0.1722453918793353,0.17961396753208447,0.09105787030826606,0.1458435849046401,0.09159911688395406,0.16171497648856914,0.10299154691009282,0.1524764157325872,0.1503430053440612,0.1680927050851847,0.09924137447632198,0.15522568005425363,0.1404170976459056,0.15403762102648744,0.14526321398124464,0.1339832164369109,0.1456423866676695,0.15952235150030614,0.15597730656945996,0.15595176286082846,0.1727424695406179,0.2130654165285517,0.11224385713442098,0.14266632778321553,0.10640972152540495,0.19355659794189306,0.1441354857276277,0.1537370300516896,0.17448323639820196,0.1700804215491506,0.14836161119026037,0.1567805883075084,0.11186980459894202,0.14104753616882415,0.15109900503158935,0.12570930675815495,0.14586893668246648,0.16252242188590882,0.12387017255546429,0.1815926058360151,0.15480309324193886,0.1588274373883084,0.17298191347682257,0.16271837308670023,0.14661000475182517,0.16836319108421127,0.13778779707645117,0.17903739819682396,0.07619052804669546,0.13829215751176127,0.158698858448722,0.17281800738483366,0.15771486480658936,0.14660141675228466,0.17518311165765943,0.14662979231061224,0.15808605740750714,0.1503220917014021,0.15918948007800426,0.1270832551582175,0.1781683136203429,0.15921049782378038,0.16548386748328414,0.09291742289194904,0.1485020633474463,0.17593127809890818,0.1537199095193621,0.1526015177093053,0.14331850422927495,0.15900308802229934,0.10432101086833889,0.152727664967775,0.15167166621216255,0.14385472563732937,0.1529293763643873,0.1415358258154059,0.14725050695641806,0.14564170661139175,0.13762537653447926,0.15313859807849728,0.1533913043478261,0.15690491591203104,0.17623815676141252,0.15864505581965627,0.1432280329174409,0.15830080491022158,0.16128464255605235,0.1550087929999142,0.17293062036419815,0.15984254491849514,0.1722020323479363,0.16181252088493792,0.14930111981185024,0.16634050880626228,0.17384008416622831,0.2040360421988734
