Frame,Vehicle_Count,Vehicle_Locations
8062,4,"(128.0,166.0,141.0,174.0)|(326.0,248.0,371.0,267.0)|(225.0,272.0,275.0,293.0)|(153.0,204.0,213.0,229.0)"
8063,0,
8064,2,"(360.0,288.0,474.0,328.0)|(582.0,377.0,594.0,386.0)"
8065,0,
8066,2,"(128.0,167.0,141.0,173.0)|(255.0,84.0,312.0,108.0)"
8067,1,"(351.0,180.0,362.0,188.0)"
8068,0,
8069,0,
8070,0,
8071,1,"(301.0,286.0,414.0,326.0)"
8072,1,"(312.0,464.0,362.0,478.0)"
8073,0,
8074,1,"(356.0,464.0,407.0,478.0)"
8075,0,
8076,1,"(625.0,294.0,639.0,312.0)"
8077,0,
8078,0,
8079,1,"(259.0,84.0,310.0,108.0)"
8080,0,
8081,1,"(527.0,468.0,569.0,479.0)"
8082,2,"(550.0,468.0,592.0,479.0)|(580.0,376.0,594.0,386.0)"
8083,0,
8084,1,"(592.0,468.0,638.0,478.0)"
8085,2,"(128.0,166.0,141.0,173.0)|(317.0,242.0,371.0,262.0)"
8086,2,"(581.0,376.0,593.0,385.0)|(594.0,73.0,621.0,116.0)"
8087,1,"(581.0,376.0,593.0,385.0)"
8088,0,
8089,2,"(257.0,84.0,310.0,108.0)|(580.0,376.0,593.0,385.0)"
8090,0,
8091,0,
8092,1,"(581.0,376.0,593.0,385.0)"
8093,2,"(310.0,457.0,365.0,478.0)|(442.0,424.0,450.0,429.0)"
8094,2,"(257.0,84.0,312.0,108.0)|(579.0,376.0,593.0,386.0)"
8095,2,"(580.0,376.0,593.0,385.0)|(436.0,223.0,483.0,241.0)"
8096,2,"(380.0,460.0,433.0,479.0)|(580.0,376.0,593.0,385.0)"
8097,1,"(404.0,460.0,456.0,479.0)"
8098,4,"(426.0,461.0,478.0,478.0)|(315.0,302.0,374.0,328.0)|(442.0,424.0,449.0,430.0)|(579.0,376.0,593.0,385.0)"
8099,1,"(449.0,462.0,501.0,479.0)"
8100,0,
8101,5,"(495.0,462.0,546.0,479.0)|(442.0,424.0,450.0,429.0)|(259.0,84.0,312.0,108.0)|(579.0,376.0,593.0,385.0)|(576.0,464.0,614.0,472.0)"
8102,5,"(557.0,322.0,599.0,342.0)|(517.0,463.0,568.0,479.0)|(290.0,462.0,345.0,479.0)|(581.0,376.0,593.0,385.0)|(351.0,180.0,362.0,188.0)"
8103,1,"(580.0,376.0,593.0,385.0)"
8104,5,"(580.0,376.0,594.0,386.0)|(560.0,463.0,610.0,479.0)|(419.0,246.0,474.0,271.0)|(338.0,463.0,392.0,479.0)|(489.0,308.0,525.0,313.0)"
8105,3,"(583.0,464.0,632.0,479.0)|(362.0,463.0,416.0,479.0)|(580.0,376.0,593.0,385.0)"
8106,1,"(386.0,464.0,439.0,479.0)"
8107,1,"(628.0,465.0,639.0,479.0)"
8108,1,"(259.0,84.0,310.0,107.0)"
8109,1,"(292.0,458.0,311.0,478.0)"
8110,2,"(581.0,376.0,593.0,385.0)|(481.0,467.0,531.0,479.0)"
8111,0,
8112,0,
8113,0,
8114,1,"(570.0,467.0,620.0,479.0)"
8115,1,"(581.0,376.0,594.0,385.0)"
8116,0,
8117,0,
8118,0,
8119,1,"(127.0,166.0,141.0,174.0)"
8120,0,
8121,1,"(351.0,180.0,362.0,188.0)"
8122,0,
8123,0,
8124,0,
8125,1,"(128.0,167.0,141.0,174.0)"
8126,2,"(259.0,84.0,311.0,108.0)|(208.0,80.0,260.0,104.0)"
8127,0,
8128,1,"(579.0,376.0,593.0,385.0)"
8129,0,
8130,0,
8131,0,
8132,0,
8133,1,"(580.0,376.0,593.0,385.0)"
8134,0,
8135,0,
8136,1,"(573.0,256.0,611.0,278.0)"
8137,1,"(594.0,73.0,621.0,116.0)"
8138,0,
8139,2,"(128.0,167.0,140.0,173.0)|(594.0,73.0,621.0,116.0)"
8140,0,
8141,0,
8142,1,"(581.0,377.0,593.0,385.0)"
8143,0,
8144,0,
8145,0,
8146,0,
8147,0,
8148,0,
8149,0,
8150,1,"(581.0,376.0,593.0,385.0)"
8151,0,
8152,0,
8153,0,
8154,0,
8155,0,
8156,1,"(415.0,190.0,455.0,211.0)"
8157,2,"(257.0,84.0,312.0,108.0)|(208.0,80.0,261.0,104.0)"
8158,0,
8159,0,
8160,1,"(581.0,376.0,593.0,386.0)"
8161,0,
8162,0,
8163,1,"(581.0,377.0,594.0,386.0)"
8164,0,
8165,1,"(580.0,376.0,593.0,385.0)"
8166,1,"(582.0,376.0,594.0,385.0)"
8167,1,"(581.0,376.0,593.0,385.0)"
8168,0,
8169,0,
8170,1,"(128.0,167.0,141.0,174.0)"
8171,1,"(582.0,376.0,593.0,385.0)"
8172,0,
8173,1,"(581.0,377.0,593.0,385.0)"
8174,0,
8175,0,
8176,0,
8177,1,"(581.0,376.0,593.0,385.0)"
8178,0,
8179,0,
8180,0,
8181,2,"(208.0,242.0,216.0,248.0)|(218.0,172.0,232.0,182.0)"
8182,0,
8183,0,
8184,0,
8185,1,"(351.0,180.0,362.0,188.0)"
8186,1,"(191.0,182.0,237.0,201.0)"
8187,0,
8188,0,
8189,0,
8190,1,"(424.0,449.0,481.0,472.0)"
8191,1,"(257.0,84.0,311.0,108.0)"
8192,1,"(351.0,180.0,362.0,188.0)"
8193,0,
8194,1,"(581.0,376.0,593.0,385.0)"
8195,0,
8196,2,"(586.0,457.0,639.0,478.0)|(581.0,376.0,593.0,385.0)"
8197,1,"(483.0,437.0,528.0,458.0)"
8198,1,"(351.0,180.0,362.0,188.0)"
8199,0,
8200,1,"(566.0,439.0,608.0,460.0)"
8201,1,"(593.0,440.0,636.0,460.0)"
8202,1,"(393.0,457.0,457.0,479.0)"
8203,1,"(418.0,458.0,481.0,479.0)"
8204,1,"(443.0,460.0,506.0,479.0)"
8205,1,"(467.0,460.0,530.0,479.0)"
8206,0,
8207,1,"(516.0,460.0,579.0,479.0)"
8208,2,"(581.0,376.0,593.0,385.0)|(257.0,84.0,311.0,108.0)"
8209,1,"(565.0,462.0,625.0,479.0)"
8210,0,
8211,1,"(613.0,462.0,639.0,479.0)"
8212,0,
8213,0,
8214,0,
8215,1,"(581.0,377.0,594.0,386.0)"
8216,2,"(448.0,220.0,496.0,246.0)|(393.0,352.0,423.0,366.0)"
8217,2,"(258.0,84.0,311.0,108.0)|(351.0,180.0,362.0,188.0)"
8218,2,"(297.0,464.0,335.0,478.0)|(351.0,180.0,362.0,188.0)"
8219,2,"(317.0,464.0,367.0,478.0)|(351.0,180.0,362.0,188.0)"
8220,1,"(344.0,463.0,392.0,478.0)"
8221,1,"(368.0,464.0,416.0,478.0)"
8222,1,"(399.0,465.0,447.0,479.0)"
8223,2,"(422.0,462.0,473.0,479.0)|(489.0,308.0,525.0,313.0)"
8224,0,
8225,2,"(351.0,180.0,362.0,188.0)|(479.0,468.0,512.0,479.0)"
8226,1,"(563.0,423.0,573.0,432.0)"
8227,0,
8228,0,
8229,1,"(575.0,465.0,616.0,479.0)"
8230,0,
8231,0,
8232,1,"(521.0,226.0,570.0,247.0)"
8233,1,"(513.0,226.0,563.0,247.0)"
8234,1,"(582.0,376.0,593.0,385.0)"
8235,1,"(561.0,258.0,600.0,277.0)"
8236,0,
8237,0,
8238,1,"(300.0,459.0,358.0,478.0)"
8239,1,"(326.0,457.0,385.0,478.0)"
8240,1,"(257.0,84.0,309.0,108.0)"
8241,1,"(463.0,222.0,513.0,244.0)"
8242,2,"(128.0,167.0,141.0,174.0)|(455.0,220.0,507.0,246.0)"
8243,3,"(434.0,463.0,492.0,479.0)|(450.0,219.0,501.0,244.0)|(128.0,167.0,141.0,173.0)"
8244,1,"(394.0,179.0,443.0,202.0)"
8245,0,
8246,2,"(351.0,180.0,362.0,187.0)|(368.0,178.0,415.0,201.0)"
8247,2,"(259.0,84.0,311.0,108.0)|(209.0,80.0,261.0,105.0)"
8248,0,
8249,1,"(208.0,0.0,640.0,116.0)"
8250,2,"(599.0,286.0,639.0,304.0)|(581.0,376.0,593.0,385.0)"
8251,0,
8252,0,
8253,0,
8254,0,
8255,1,"(127.0,166.0,141.0,174.0)"
8256,0,
8257,1,"(351.0,180.0,362.0,188.0)"
8258,0,
8259,2,"(351.0,180.0,362.0,188.0)|(357.0,217.0,407.0,238.0)"
8260,1,"(489.0,308.0,526.0,314.0)"
8261,6,"(581.0,376.0,593.0,385.0)|(374.0,249.0,415.0,268.0)|(351.0,180.0,362.0,187.0)|(322.0,212.0,360.0,235.0)|(468.0,464.0,528.0,479.0)|(127.0,167.0,141.0,173.0)"
8262,1,"(351.0,180.0,362.0,188.0)"
8263,2,"(309.0,463.0,364.0,478.0)|(351.0,180.0,362.0,188.0)"
8264,0,
8265,0,
8266,0,
8267,0,
8268,1,"(450.0,467.0,499.0,479.0)"
8269,1,"(479.0,468.0,526.0,479.0)"
8270,0,
8271,1,"(581.0,376.0,593.0,385.0)"
8272,1,"(556.0,465.0,612.0,479.0)"
8273,2,"(482.0,176.0,619.0,220.0)|(576.0,464.0,629.0,479.0)"
8274,1,"(128.0,166.0,141.0,174.0)"
8275,1,"(351.0,180.0,362.0,188.0)"
8276,1,"(351.0,180.0,362.0,188.0)"
8277,1,"(351.0,180.0,362.0,188.0)"
8278,1,"(434.0,173.0,573.0,218.0)"
8279,3,"(351.0,180.0,362.0,187.0)|(382.0,177.0,417.0,208.0)|(418.0,246.0,466.0,274.0)"
8280,2,"(416.0,246.0,461.0,274.0)|(415.0,170.0,555.0,214.0)"
8281,0,
8282,1,"(397.0,169.0,536.0,214.0)"
8283,1,"(343.0,175.0,379.0,206.0)"
8284,3,"(334.0,173.0,368.0,206.0)|(594.0,73.0,621.0,116.0)|(377.0,168.0,517.0,212.0)"
8285,1,"(324.0,174.0,360.0,205.0)"
8286,2,"(311.0,173.0,349.0,204.0)|(594.0,73.0,621.0,116.0)"
8287,1,"(305.0,172.0,339.0,204.0)"
8288,2,"(556.0,318.0,605.0,342.0)|(594.0,73.0,621.0,116.0)"
8289,1,"(285.0,172.0,320.0,203.0)"
8290,0,
8291,2,"(264.0,169.0,301.0,202.0)|(259.0,85.0,310.0,108.0)"
8292,2,"(127.0,167.0,141.0,174.0)|(167.0,206.0,182.0,222.0)"
8293,3,"(603.0,437.0,639.0,462.0)|(247.0,168.0,281.0,201.0)|(289.0,468.0,338.0,478.0)"
8294,1,"(237.0,168.0,273.0,201.0)"
8295,2,"(227.0,172.0,249.0,200.0)|(340.0,248.0,385.0,271.0)"
8296,0,
8297,2,"(207.0,167.0,243.0,200.0)|(442.0,423.0,449.0,429.0)"
8298,3,"(198.0,165.0,235.0,198.0)|(288.0,454.0,318.0,478.0)|(581.0,376.0,593.0,386.0)"
8299,1,"(276.0,448.0,342.0,477.0)"
8300,1,"(302.0,451.0,367.0,478.0)"
8301,4,"(215.0,158.0,360.0,203.0)|(128.0,166.0,140.0,174.0)|(367.0,460.0,392.0,478.0)|(169.0,166.0,204.0,197.0)"
8302,13,"(391.0,460.0,415.0,478.0)|(352.0,454.0,395.0,478.0)|(205.0,157.0,349.0,204.0)|(312.0,360.0,341.0,370.0)|(358.0,356.0,388.0,369.0)|(580.0,376.0,593.0,386.0)|(555.0,436.0,598.0,454.0)|(489.0,307.0,525.0,314.0)|(584.0,287.0,627.0,306.0)|(156.0,236.0,200.0,256.0)|(176.0,164.0,194.0,196.0)|(516.0,316.0,565.0,340.0)|(300.0,246.0,347.0,269.0)"
8303,5,"(351.0,180.0,362.0,188.0)|(149.0,168.0,170.0,194.0)|(559.0,466.0,613.0,479.0)|(166.0,163.0,184.0,191.0)|(127.0,167.0,140.0,174.0)"
8304,1,"(581.0,376.0,594.0,385.0)"
8305,4,"(464.0,463.0,486.0,479.0)|(128.0,162.0,165.0,195.0)|(339.0,214.0,388.0,235.0)|(431.0,457.0,467.0,478.0)"
8306,1,"(604.0,319.0,639.0,340.0)"
8307,2,"(474.0,462.0,535.0,479.0)|(603.0,320.0,639.0,338.0)"
8308,2,"(581.0,376.0,593.0,385.0)|(258.0,84.0,310.0,107.0)"
8309,1,"(598.0,320.0,639.0,338.0)"
8310,0,
8311,2,"(351.0,180.0,362.0,188.0)|(567.0,464.0,626.0,478.0)"
8312,8,"(351.0,180.0,362.0,188.0)|(239.0,243.0,287.0,264.0)|(592.0,319.0,633.0,338.0)|(562.0,255.0,623.0,279.0)|(208.0,80.0,312.0,108.0)|(581.0,376.0,594.0,385.0)|(403.0,191.0,446.0,212.0)|(307.0,212.0,355.0,232.0)"
8313,1,"(351.0,180.0,362.0,187.0)"
8314,0,
8315,5,"(483.0,312.0,532.0,339.0)|(580.0,376.0,593.0,385.0)|(587.0,320.0,629.0,337.0)|(367.0,464.0,401.0,479.0)|(594.0,73.0,621.0,116.0)"
8316,0,
8317,2,"(417.0,463.0,480.0,479.0)|(580.0,376.0,593.0,385.0)"
8318,6,"(442.0,465.0,504.0,479.0)|(580.0,376.0,593.0,385.0)|(258.0,84.0,311.0,108.0)|(581.0,319.0,623.0,338.0)|(629.0,382.0,637.0,388.0)|(594.0,73.0,621.0,116.0)"
8319,0,
8320,3,"(489.0,465.0,550.0,479.0)|(594.0,73.0,621.0,116.0)|(517.0,192.0,573.0,221.0)"
8321,7,"(580.0,376.0,593.0,386.0)|(541.0,466.0,574.0,479.0)|(576.0,319.0,618.0,338.0)|(512.0,466.0,544.0,479.0)|(468.0,312.0,517.0,338.0)|(488.0,308.0,526.0,315.0)|(504.0,252.0,564.0,276.0)"
8322,1,"(581.0,377.0,593.0,385.0)"
8323,4,"(572.0,319.0,614.0,337.0)|(580.0,376.0,593.0,385.0)|(560.0,467.0,619.0,479.0)|(488.0,308.0,526.0,314.0)"
8324,3,"(580.0,376.0,593.0,385.0)|(571.0,319.0,613.0,337.0)|(577.0,464.0,639.0,479.0)"
8325,0,
8326,1,"(594.0,73.0,621.0,116.0)"
8327,1,"(581.0,376.0,594.0,385.0)"
8328,0,
8329,0,
8330,0,
8331,2,"(371.0,463.0,428.0,478.0)|(128.0,166.0,141.0,174.0)"
8332,1,"(397.0,464.0,451.0,479.0)"
8333,1,"(419.0,458.0,476.0,478.0)"
8334,2,"(447.0,463.0,498.0,479.0)|(351.0,180.0,362.0,188.0)"
8335,3,"(469.0,464.0,521.0,479.0)|(581.0,376.0,593.0,385.0)|(393.0,353.0,423.0,366.0)"
8336,0,
8337,1,"(517.0,467.0,569.0,479.0)"
8338,1,"(543.0,464.0,592.0,478.0)"
8339,0,
8340,1,"(288.0,434.0,344.0,454.0)"
8341,0,
8342,1,"(581.0,376.0,593.0,385.0)"
8343,1,"(581.0,376.0,593.0,385.0)"
8344,2,"(442.0,423.0,449.0,430.0)|(386.0,436.0,443.0,457.0)"
8345,0,
8346,1,"(581.0,376.0,594.0,385.0)"
8347,0,
8348,2,"(127.0,166.0,141.0,174.0)|(485.0,440.0,538.0,460.0)"
8349,0,
8350,0,
8351,0,
8352,3,"(580.0,442.0,630.0,463.0)|(581.0,376.0,594.0,385.0)|(308.0,240.0,372.0,266.0)"
8353,1,"(504.0,285.0,549.0,304.0)"
8354,1,"(580.0,376.0,593.0,385.0)"
8355,3,"(580.0,376.0,593.0,385.0)|(619.0,290.0,639.0,309.0)|(594.0,72.0,621.0,116.0)"
8356,1,"(570.0,228.0,629.0,253.0)"
8357,0,
8358,1,"(477.0,197.0,521.0,215.0)"
8359,0,
8360,1,"(178.0,76.0,193.0,83.0)"
8361,0,
8362,3,"(332.0,464.0,383.0,478.0)|(443.0,196.0,485.0,213.0)|(489.0,308.0,526.0,314.0)"
8363,2,"(432.0,194.0,477.0,212.0)|(351.0,180.0,362.0,188.0)"
8364,1,"(351.0,180.0,362.0,188.0)"
8365,1,"(423.0,464.0,475.0,479.0)"
8366,1,"(594.0,72.0,621.0,116.0)"
8367,0,
8368,0,
8369,1,"(351.0,180.0,362.0,188.0)"
8370,1,"(581.0,377.0,594.0,386.0)"
8371,0,
8372,1,"(322.0,431.0,371.0,448.0)"
8373,1,"(127.0,167.0,141.0,173.0)"
8374,1,"(423.0,182.0,463.0,204.0)"
8375,1,"(316.0,188.0,361.0,206.0)"
8376,0,
8377,1,"(351.0,180.0,362.0,187.0)"
8378,0,
8379,1,"(581.0,376.0,593.0,385.0)"
8380,4,"(366.0,181.0,406.0,202.0)|(263.0,185.0,308.0,202.0)|(498.0,255.0,550.0,278.0)|(587.0,316.0,639.0,343.0)"
8381,1,"(356.0,181.0,396.0,202.0)"
8382,1,"(612.0,286.0,639.0,308.0)"
8383,0,
8384,1,"(571.0,312.0,630.0,342.0)"
8385,1,"(128.0,166.0,141.0,174.0)"
8386,2,"(447.0,432.0,498.0,457.0)|(323.0,465.0,367.0,479.0)"
8387,1,"(352.0,466.0,400.0,479.0)"
8388,1,"(580.0,376.0,593.0,386.0)"
8389,2,"(442.0,424.0,449.0,429.0)|(581.0,376.0,594.0,386.0)"
8390,3,"(448.0,468.0,496.0,479.0)|(163.0,270.0,191.0,288.0)|(442.0,424.0,450.0,429.0)"
8391,2,"(473.0,177.0,639.0,224.0)|(623.0,264.0,639.0,283.0)"
8392,2,"(511.0,467.0,559.0,479.0)|(244.0,176.0,284.0,196.0)"
8393,4,"(610.0,264.0,639.0,284.0)|(528.0,314.0,585.0,337.0)|(456.0,178.0,639.0,221.0)|(581.0,376.0,593.0,385.0)"
8394,4,"(581.0,376.0,593.0,385.0)|(575.0,464.0,620.0,479.0)|(442.0,424.0,450.0,429.0)|(563.0,231.0,613.0,253.0)"
8395,1,"(440.0,176.0,639.0,220.0)"
8396,0,
8397,0,
8398,3,"(127.0,166.0,141.0,174.0)|(582.0,264.0,627.0,282.0)|(443.0,422.0,449.0,430.0)"
8399,0,
8400,1,"(127.0,166.0,141.0,173.0)"
8401,0,
8402,0,
8403,0,
8404,1,"(128.0,166.0,142.0,173.0)"
8405,1,"(190.0,295.0,238.0,322.0)"
8406,0,
8407,1,"(259.0,84.0,311.0,107.0)"
8408,0,
8409,1,"(544.0,465.0,589.0,479.0)"
8410,1,"(127.0,166.0,141.0,174.0)"
8411,0,
8412,0,
8413,1,"(581.0,376.0,593.0,385.0)"
8414,0,
8415,2,"(581.0,376.0,593.0,385.0)|(337.0,463.0,387.0,479.0)"
8416,2,"(537.0,316.0,585.0,338.0)|(364.0,463.0,415.0,479.0)"
8417,1,"(389.0,464.0,441.0,479.0)"
8418,3,"(581.0,376.0,593.0,385.0)|(610.0,260.0,639.0,280.0)|(604.0,287.0,639.0,306.0)"
8419,2,"(445.0,464.0,494.0,479.0)|(516.0,314.0,565.0,337.0)"
8420,0,
8421,2,"(581.0,376.0,593.0,385.0)|(593.0,259.0,639.0,280.0)"
8422,3,"(580.0,376.0,593.0,385.0)|(522.0,466.0,571.0,479.0)|(570.0,287.0,616.0,305.0)"
8423,2,"(581.0,376.0,594.0,385.0)|(487.0,308.0,536.0,336.0)"
8424,6,"(580.0,376.0,594.0,385.0)|(393.0,279.0,441.0,299.0)|(574.0,464.0,621.0,479.0)|(403.0,254.0,450.0,273.0)|(391.0,353.0,423.0,366.0)|(506.0,436.0,556.0,454.0)"
8425,0,
8426,0,
8427,1,"(581.0,376.0,593.0,385.0)"
8428,2,"(581.0,376.0,594.0,385.0)|(447.0,312.0,497.0,334.0)"
8429,2,"(508.0,284.0,553.0,303.0)|(580.0,376.0,594.0,385.0)"
8430,0,
8431,3,"(617.0,318.0,639.0,342.0)|(527.0,256.0,589.0,282.0)|(513.0,226.0,559.0,249.0)"
8432,1,"(580.0,376.0,594.0,385.0)"
8433,2,"(581.0,376.0,594.0,385.0)|(258.0,84.0,310.0,108.0)"
8434,0,
8435,4,"(258.0,84.0,311.0,108.0)|(374.0,158.0,422.0,176.0)|(443.0,424.0,449.0,430.0)|(580.0,376.0,593.0,385.0)"
8436,1,"(581.0,376.0,594.0,385.0)"
8437,2,"(413.0,458.0,474.0,479.0)|(579.0,376.0,594.0,385.0)"
8438,0,
8439,1,"(477.0,460.0,532.0,479.0)"
8440,3,"(268.0,212.0,322.0,235.0)|(505.0,461.0,560.0,479.0)|(442.0,424.0,449.0,429.0)"
8441,1,"(581.0,376.0,594.0,385.0)"
8442,1,"(581.0,376.0,594.0,385.0)"
8443,1,"(580.0,376.0,594.0,385.0)"
8444,1,"(432.0,222.0,478.0,243.0)"
8445,0,
8446,0,
8447,0,
8448,0,
8449,2,"(328.0,460.0,379.0,478.0)|(594.0,73.0,621.0,116.0)"
8450,0,
8451,1,"(390.0,463.0,433.0,479.0)"
8452,1,"(417.0,462.0,470.0,478.0)"
8453,1,"(581.0,376.0,593.0,385.0)"
8454,3,"(180.0,75.0,193.0,84.0)|(581.0,376.0,594.0,385.0)|(359.0,247.0,422.0,272.0)"
8455,1,"(510.0,464.0,552.0,479.0)"
8456,4,"(539.0,464.0,583.0,478.0)|(568.0,257.0,620.0,280.0)|(581.0,376.0,593.0,385.0)|(585.0,464.0,613.0,471.0)"
8457,2,"(566.0,465.0,611.0,478.0)|(208.0,0.0,639.0,118.0)"
8458,0,
8459,0,
8460,0,
8461,2,"(393.0,352.0,423.0,366.0)|(581.0,376.0,593.0,385.0)"
8462,3,"(366.0,168.0,413.0,188.0)|(481.0,196.0,524.0,215.0)|(351.0,180.0,361.0,188.0)"
8463,1,"(581.0,376.0,593.0,385.0)"
8464,1,"(594.0,73.0,621.0,116.0)"
8465,2,"(127.0,167.0,141.0,173.0)|(580.0,377.0,593.0,385.0)"
8466,0,
8467,6,"(306.0,168.0,361.0,188.0)|(258.0,84.0,310.0,108.0)|(128.0,166.0,141.0,174.0)|(206.0,80.0,261.0,104.0)|(594.0,73.0,621.0,116.0)|(569.0,235.0,611.0,254.0)"
8468,0,
8469,0,
8470,1,"(208.0,81.0,311.0,108.0)"
8471,0,
8472,2,"(598.0,262.0,639.0,280.0)|(351.0,180.0,362.0,188.0)"
8473,0,
8474,1,"(351.0,180.0,362.0,188.0)"
8475,4,"(210.0,168.0,260.0,188.0)|(351.0,180.0,362.0,188.0)|(521.0,232.0,562.0,250.0)|(128.0,167.0,141.0,174.0)"
8476,2,"(198.0,168.0,247.0,188.0)|(208.0,81.0,312.0,108.0)"
8477,2,"(506.0,232.0,550.0,250.0)|(337.0,218.0,380.0,238.0)"
8478,2,"(128.0,166.0,141.0,174.0)|(175.0,168.0,226.0,188.0)"
8479,1,"(581.0,376.0,593.0,385.0)"
8480,0,
8481,0,
8482,0,
8483,1,"(258.0,84.0,311.0,108.0)"
8484,0,
8485,1,"(258.0,85.0,310.0,108.0)"
8486,1,"(581.0,376.0,594.0,385.0)"
8487,1,"(127.0,167.0,141.0,174.0)"
8488,0,
8489,0,
8490,1,"(351.0,180.0,362.0,188.0)"
8491,3,"(592.0,227.0,629.0,235.0)|(482.0,308.0,533.0,337.0)|(279.0,466.0,345.0,479.0)"
8492,2,"(308.0,466.0,373.0,479.0)|(581.0,376.0,594.0,385.0)"
8493,1,"(336.0,468.0,401.0,479.0)"
8494,3,"(580.0,376.0,593.0,385.0)|(398.0,191.0,442.0,210.0)|(365.0,468.0,429.0,479.0)"
8495,2,"(393.0,468.0,455.0,479.0)|(432.0,456.0,473.0,468.0)"
8496,4,"(139.0,260.0,154.0,278.0)|(420.0,462.0,484.0,479.0)|(425.0,252.0,474.0,273.0)|(208.0,0.0,639.0,116.0)"
8497,4,"(208.0,81.0,310.0,108.0)|(127.0,166.0,141.0,173.0)|(351.0,180.0,362.0,187.0)|(448.0,468.0,507.0,478.0)"
8498,0,
8499,4,"(580.0,376.0,593.0,385.0)|(504.0,470.0,555.0,478.0)|(348.0,188.0,392.0,206.0)|(322.0,210.0,361.0,218.0)"
8500,0,
8501,2,"(580.0,376.0,593.0,385.0)|(556.0,464.0,614.0,478.0)"
8502,0,
8503,0,
8504,0,
8505,0,
8506,1,"(581.0,376.0,594.0,385.0)"
8507,1,"(580.0,376.0,593.0,385.0)"
8508,3,"(257.0,180.0,302.0,202.0)|(559.0,434.0,604.0,455.0)|(581.0,376.0,593.0,386.0)"
8509,0,
8510,0,
8511,3,"(581.0,376.0,593.0,385.0)|(450.0,222.0,502.0,246.0)|(351.0,180.0,362.0,188.0)"
8512,0,
8513,1,"(459.0,216.0,497.0,226.0)"
8514,0,
8515,0,
8516,0,
8517,0,
8518,1,"(512.0,230.0,556.0,248.0)"
8519,0,
8520,1,"(583.0,287.0,631.0,310.0)"
8521,4,"(581.0,376.0,593.0,385.0)|(574.0,286.0,621.0,310.0)|(442.0,423.0,449.0,430.0)|(591.0,228.0,638.0,254.0)"
8522,1,"(350.0,180.0,362.0,188.0)"
8523,0,
8524,0,
8525,1,"(533.0,284.0,581.0,308.0)"
8526,0,
8527,1,"(512.0,283.0,561.0,307.0)"
8528,4,"(410.0,465.0,471.0,479.0)|(501.0,282.0,550.0,307.0)|(194.0,264.0,244.0,288.0)|(581.0,376.0,593.0,385.0)"
8529,1,"(442.0,424.0,450.0,430.0)"
8530,1,"(468.0,466.0,527.0,479.0)"
8531,0,
8532,0,
8533,1,"(594.0,73.0,621.0,116.0)"
8534,2,"(614.0,248.0,639.0,284.0)|(257.0,84.0,311.0,108.0)"
8535,2,"(607.0,248.0,639.0,284.0)|(594.0,73.0,621.0,116.0)"
8536,4,"(599.0,248.0,639.0,284.0)|(582.0,376.0,593.0,385.0)|(416.0,312.0,465.0,338.0)|(416.0,279.0,467.0,302.0)"
8537,6,"(590.0,247.0,639.0,309.0)|(407.0,312.0,456.0,336.0)|(406.0,278.0,456.0,302.0)|(509.0,228.0,554.0,246.0)|(570.0,186.0,639.0,226.0)|(386.0,218.0,436.0,242.0)"
8538,7,"(584.0,246.0,639.0,283.0)|(395.0,278.0,445.0,302.0)|(547.0,435.0,601.0,456.0)|(398.0,311.0,447.0,336.0)|(610.0,282.0,639.0,309.0)|(502.0,226.0,549.0,249.0)|(210.0,0.0,639.0,117.0)"
8539,6,"(576.0,246.0,639.0,282.0)|(498.0,226.0,544.0,246.0)|(372.0,217.0,422.0,239.0)|(575.0,435.0,629.0,456.0)|(383.0,277.0,435.0,301.0)|(391.0,310.0,439.0,336.0)"
8540,5,"(569.0,246.0,639.0,282.0)|(491.0,224.0,538.0,248.0)|(592.0,282.0,639.0,308.0)|(366.0,218.0,414.0,238.0)|(380.0,310.0,430.0,335.0)"
8541,8,"(561.0,246.0,639.0,282.0)|(360.0,217.0,407.0,238.0)|(594.0,73.0,621.0,116.0)|(582.0,282.0,633.0,308.0)|(351.0,180.0,362.0,188.0)|(485.0,225.0,533.0,248.0)|(322.0,212.0,362.0,234.0)|(362.0,276.0,413.0,300.0)"
8542,3,"(553.0,245.0,633.0,282.0)|(594.0,74.0,621.0,116.0)|(535.0,169.0,635.0,224.0)"
8543,2,"(545.0,245.0,626.0,282.0)|(594.0,74.0,621.0,116.0)"
8544,9,"(537.0,244.0,619.0,282.0)|(518.0,168.0,620.0,223.0)|(594.0,73.0,621.0,116.0)|(555.0,282.0,606.0,309.0)|(462.0,221.0,516.0,245.0)|(624.0,318.0,639.0,344.0)|(328.0,272.0,381.0,299.0)|(207.0,80.0,310.0,108.0)|(344.0,303.0,394.0,333.0)"
8545,9,"(529.0,244.0,611.0,282.0)|(513.0,171.0,613.0,222.0)|(594.0,74.0,621.0,116.0)|(618.0,318.0,639.0,344.0)|(290.0,433.0,336.0,452.0)|(546.0,282.0,597.0,308.0)|(336.0,303.0,386.0,333.0)|(459.0,220.0,510.0,248.0)|(127.0,166.0,141.0,174.0)"
8546,6,"(522.0,244.0,604.0,282.0)|(506.0,180.0,608.0,222.0)|(609.0,318.0,639.0,344.0)|(594.0,74.0,621.0,116.0)|(457.0,220.0,505.0,246.0)|(536.0,280.0,588.0,308.0)"
