Frame,k=0,k=1,k=2,k=3,k=4,k=5,k=6,k=7,k=8,k=9,k=10,k=11,k=12,k=13,k=14,k=15,k=16,k=17,k=18,k=19,k=20,k=21,k=22,k=23,k=24,k=25,k=26,k=27,k=28,k=29,k=30,k=31,k=32,k=33,k=34,k=35,k=36,k=37,k=38,k=39,k=40,k=41,k=42,k=43,k=44,k=45,k=46,k=47,k=48,k=49,k=50,k=51,k=52,k=53,k=54,k=55,k=56,k=57,k=58,k=59,k=60,k=61,k=62,k=63,k=64,k=65,k=66,k=67,k=68,k=69,k=70,k=71,k=72,k=73,k=74,k=75,k=76,k=77,k=78,k=79,k=80,k=81,k=82,k=83,k=84,k=85,k=86,k=87,k=88,k=89,k=90,k=91,k=92,k=93,k=94,k=95,k=96,k=97,k=98,k=99,k=100
234,0.0,0.24085229403297403,0.2994952423177927,0.2897155078203034,0.3298469445258436,0.34157669677448166,0.34632160346202023,0.3582307239222505,0.3635531135531136,0.35874018243136185,0.3244943711881976,0.28151500929039397,0.36927603613923377,0.2950100761733355,0.28219530220751265,0.2683978441940226,0.7617044344433088,0.35935665251558124,0.2748481104232422,0.27760010724065953,0.36449160577518125,0.3609247382869901,0.35965765858044396,0.3668889407718283,0.3590858765081618,0.35975934465606907,0.3521423139163202,0.3528697322336459,0.35129260194670675,0.363600361441751,0.2649768686973698,0.3559997523205872,0.36051091065824536,0.3193496479652571,0.7447340455282734,0.7273393899701646,0.263846967220994,0.7059839447340647,0.3520006314519448,0.34335547505181396,0.3537754648872087,0.3109719526115866,0.35130776884456594,0.26190429322257436,0.7043583191368541,0.2968843223825105,0.27640163164464115,0.37406777663675694,0.3625797911127565,0.3571073783075951,0.2689618178528036,0.35446380797311994,0.3604538787761645,0.37951938373942895,0.37929136025797316,0.28818427139552816,0.2699390871487478,0.3548449260905051,0.3547253950422272,0.26152416113533117,0.39498535212189656,0.26888349733246664,0.26906394020371016,0.2707161868047001,0.36004821240620655,0.26593675995866994,0.3575346057924601,0.3628886987458062,0.2751487637221709,0.36305628179862326,0.3652567516594135,0.3675873614898346,0.28014545642110145,0.3842149241916154,0.26975443792647824,0.35985674679102775,0.2710853757413638,0.4021750660168266,0.27645276643314,0.2753432025407233,0.7269944154125643,0.2740305747933489,0.3599209224219755,0.27300718219588394,0.3666150310093559,0.2788363183542253,0.28108889485870714,0.3835127267803954,0.31056036777462526,0.37368106378502863,0.37922229965156795,0.39178862629970757,0.38667437570551466,0.3746413942921579,0.3675788379280923,0.3766968512378973,0.37601275881614193,0.7596032659323799,0.37670851528384275,0.37492697285637244,0.31537753222836096
235,0.0,0.14647050246825288,0.2747092938023725,0.33901962291499665,0.308166560368653,0.34872241259627357,0.3624769037068528,0.36504438322620136,0.3783197475677097,0.37139774661046165,0.3747320375119787,0.333700492704188,0.28367229166270314,0.37354460444798776,0.30421763625610854,0.2911881506922829,0.2710273752012883,0.750293274061102,0.3641427434657526,0.29187588434905654,0.2875160633129603,0.36409513705281715,0.35540906189451327,0.36023751553353833,0.36861340545281773,0.35977244931162555,0.3623707017053397,0.3625472498216723,0.35861090241255533,0.3566335404421428,0.36828792169585656,0.2902715862025357,0.37270293495505025,0.3696355378309516,0.3332708023120845,0.7450443501735442,0.7260775457466897,0.2833932080762057,0.7124809055167405,0.37108006258677306,0.36379330639149365,0.3596673246893086,0.33294368295028187,0.3619209147427005,0.2770312801079068,0.7044178032202174,0.3065317024124552,0.29165065909219734,0.3805872017856946,0.3746504612810181,0.37244680792256535,0.2856826801517067,0.37124073375698663,0.37621117424769457,0.3817944366073003,0.3849601841655276,0.29492810870595676,0.28852855055874227,0.36695829185136575,0.36355328298543943,0.28387105007912605,0.39992041598778283,0.2794610029438892,0.2735983417896972,0.2870783219054043,0.3628631898722867,0.275974639827571,0.3636593462155686,0.36605144326633077,0.29222839513914145,0.37361138071600897,0.366291972345668,0.37122910890432903,0.2782654147463969,0.3821198828818042,0.28111493892890693,0.3706282977825751,0.2871761552830342,0.41989577364874087,0.29728088063022584,0.30130808521240815,0.726657750168566,0.2940619294211487,0.3755032228259674,0.2936709974668904,0.3709575142675967,0.29352911896465905,0.28859676709227,0.3913760001775627,0.3199077207013227,0.38168142653290194,0.37566970450151893,0.3939506391949962,0.3836172336491418,0.37544929151235074,0.38009167650498565,0.37856006429157096,0.3826435699903703,0.7591597301370381,0.3761858225032261,0.3795577999634545
236,0.0,0.14817896734794922,0.15485227383116618,0.2854302273219058,0.33768195853550953,0.3236470426912881,0.359664779311216,0.3677969797743008,0.36756021257730465,0.3721732316487688,0.37345321174555757,0.3724678100836687,0.3312300210132806,0.2867119979664464,0.3664676339285714,0.288560508590025,0.2758386944121145,0.26641164456835353,0.7518319299332563,0.352027813876559,0.2809161464164406,0.27597369688062234,0.36699827354474446,0.35643586794558735,0.35828333163836057,0.370152383851709,0.3658256108780039,0.367883007577664,0.3670938729623384,0.3507671242101482,0.35998095664837015,0.36946847755959566,0.27485316441102436,0.3583271522661744,0.3619299205826175,0.3135117435179948,0.7360417409917945,0.7177972677992217,0.2605709120077412,0.7018956263560581,0.3550027917364601,0.34520836296401647,0.3537824571709378,0.31478977446678236,0.35026763769292335,0.2630802332308453,0.7008296605236393,0.29965557545011434,0.2760264140109101,0.3775380393420402,0.3638380692876606,0.35703285564683684,0.28059188544152747,0.3655472665018934,0.3604263598680315,0.38139648086379807,0.38222711772003315,0.28954218830553025,0.2735830931796349,0.368094018953275,0.36325264929174006,0.2749061451578628,0.40461099752501883,0.27833867436621507,0.26650772592977123,0.2775214321734746,0.3615693092907821,0.26772229143888737,0.3628593499972411,0.36102988454334517,0.2737314287532211,0.3623111240640272,0.3605489427251085,0.35856802922480535,0.2693257689784262,0.3721597309609245,0.2759962414312831,0.3629603849362215,0.27817003517708316,0.41366740342427344,0.2766897976146997,0.26889990569163713,0.7228721775203942,0.27099645594659194,0.36186044958453223,0.2696535749478507,0.3634524087477625,0.28254706603388124,0.289163242506296,0.3929097979871037,0.30935010377956473,0.36849732481830255,0.3809476452518288,0.38199088724322794,0.37667113769295046,0.368365706483439,0.3649471107417971,0.3632578299468653,0.37178013133747545,0.746340580901944,0.36615003843365157
237,0.0,0.24882017115061983,0.2959103064490646,0.3063830037595533,0.2014234916068789,0.3522536797110236,0.23341773853807202,0.26531517640248226,0.27247606298619964,0.258650744022091,0.26629358540935,0.26885642083889694,0.26760477985757436,0.3251235621356856,0.3832178923376386,0.2520913645806717,0.384196695662713,0.3870478761659235,0.3757747237941256,0.611561484521977,0.24654177711447223,0.3840118838028169,0.37388650199890516,0.2584242721640747,0.2572508894312666,0.259653616973882,0.25884170575788445,0.25730847755581143,0.254149210217378,0.25055154263956547,0.23722134780036386,0.24579072035669502,0.2566466881819579,0.3623053957865974,0.24036626817016116,0.24281223174769517,0.2931751837063383,0.5956483191307933,0.5798353003595397,0.35771394234781595,0.7264607013165143,0.24530644598047746,0.23299572386445155,0.24701578529316348,0.413543046908351,0.2416788078911396,0.38050643829708586,0.7257335704012412,0.3970734248091541,0.3801108954810092,0.2692899150631928,0.2520013711050665,0.2460618533763489,0.38037837118523776,0.2527622287046527,0.24797570283037373,0.26619264158743283,0.2671623763034541,0.38204386062562623,0.3742394583772509,0.2529287924320781,0.24977616617423226,0.37680193550554997,0.2958533335473824,0.3826064894737713,0.36962739533561184,0.38580662095213103,0.26204560923916353,0.379015920551384,0.25524703357115874,0.2554400186040331,0.3800366806244545,0.25123443388611477,0.25693628808864266,0.2554372745402417,0.37696186152353117,0.26432097755230066,0.37238000231480206,0.25491550701275345,0.3745462157561602,0.303447107555439,0.38027922063690356,0.3641079358357896,0.5793505421570955,0.3513554343264792,0.2500954414929816,0.3691799657505592,0.24812812901510783,0.378316456878506,0.38820888871774273,0.2530198362065573,0.383527147766323,0.2565482912495751,0.26383499426757206,0.2726353689127238,0.2633474750239496,0.2598353306508048,0.450934417633732,0.26099995645737173,0.2625083718530067,0.6132261313206211
238,0.0,0.11037544930075216,0.2585066190866798,0.30316171298691486,0.30183326957596446,0.19821305292946356,0.3444790086376429,0.2222803494383223,0.2535967606054842,0.2569015914257876,0.2446704293713612,0.25070911243907146,0.2535616491615892,0.24942340289549003,0.30688067241918904,0.36636441900247085,0.23652173913043473,0.36660129012184484,0.36716096012873234,0.35364745955151855,0.6179775916704391,0.22643068310832837,0.3622127403913017,0.3560178471834914,0.23491961451055354,0.23077706429803968,0.24224243886834174,0.24495690213321775,0.24286249993003828,0.2313061378297966,0.2239522180815764,0.21490609666685467,0.22370762473251493,0.23572806278543879,0.34662974477458963,0.22277352619628288,0.22964893110307916,0.2773119181839172,0.6075849707690504,0.5944221909001265,0.3442297252676527,0.735926305015353,0.22990224523501313,0.21948088828306922,0.2322378382029302,0.39467763599731365,0.2257488998011996,0.3598958775429364,0.7336576006462905,0.3792254137840442,0.3661481464949673,0.2539561000510464,0.23521810809606558,0.22872420925187908,0.36580655604114687,0.23475881488041506,0.231532014561052,0.2478336992468666,0.25113826581854704,0.3564401674206613,0.35461819574190134,0.23599335135407395,0.23123497613109278,0.35336926765401033,0.2829165411268454,0.35904378555517713,0.35353495635370913,0.36036330588404797,0.2401017640974028,0.3544917791493134,0.23685053282535473,0.23212886032293467,0.3582683102564246,0.2284170840132801,0.2356245943102715,0.23199222372434447,0.35503045341755024,0.24890165410891196,0.3552337663780937,0.23529118854499786,0.3516953875649286,0.2791279050473988,0.3609987885761068,0.344844264968898,0.5880263143148527,0.33243557603270324,0.23563563897888073,0.3528264449802989,0.23591310251188047,0.3666648263678022,0.3747578833191292,0.2632077838802308,0.3902754789334819,0.2398146562912481,0.2449098733445273,0.2533519522599086,0.24437437531406858,0.23227744280900864,0.42905911031690014,0.23701525738229345,0.24191581584577693
239,0.0,0.6842990424748343,0.7019840594853353,0.686607754486916,0.718347971198532,0.7313024956797813,0.7622972826304275,0.7904807475188439,0.7773562570462232,0.7853862806411406,0.7892598346496899,0.7908548996801396,0.790509195185952,0.7872520193315083,0.7871193945148983,0.7746771827734629,0.7562606276085948,0.7788646169833058,0.7603524509336133,0.758740157480315,0.7520839462587036,0.6691766561803524,0.7701963235503025,0.7552301788651054,0.7545375257036269,0.7819661487994898,0.7731609390167551,0.7757341797489348,0.7840368336765042,0.7779895215286509,0.7789219410957506,0.7723864542518344,0.7659938011602956,0.7743496467041777,0.7769401602571256,0.7571892602570217,0.7753926230706103,0.7732673939613417,0.7640560928664507,0.6573575935226724,0.6522091109879182,0.7460848614643287,0.6163583147026105,0.7742961506041023,0.7720904123085384,0.7804790867621361,0.8043022670666998,0.7786472889882616,0.7556052933806641,0.6224018978388143,0.7734990318342849,0.7668026968352295,0.7902549625946358,0.7817411690978575,0.7783998738284066,0.7661858586373425,0.786262735076038,0.7776199035635825,0.7847599446674989,0.7897180163440958,0.7524045013823449,0.7504934604357983,0.7773011759113596,0.7740272963357014,0.7453949524745984,0.7868659020732245,0.7474248016357814,0.7483820597363549,0.754390518758626,0.7793999433908859,0.7499760849462709,0.7776439305203204,0.7790233674884177,0.7547367613592779,0.7755771643307618,0.7753550528826272,0.7767866689928021,0.7543600890130933,0.779902605875853,0.7512321364008296,0.7795457447576324,0.7441429702869113,0.8208801659557192,0.7560834043090123,0.745403584561187,0.6784942331967284,0.7417418572885204,0.7803620319927437,0.7584305992176046,0.7823324279918185,0.7629869517371483,0.762401557271721,0.7881632559891345,0.7534359222805854,0.7810990840965861,0.7856694220437646,0.7797519497938434,0.7786677979536358,0.7764315648287798,0.78864760873122,0.7754037060632081
240,0.0,0.6842394526232586,0.12127503369921044,0.16197494733985118,0.30306191215681677,0.33652728885836125,0.33205204879719896,0.2193511860952273,0.36654539566561584,0.23658143026825929,0.25663919289204606,0.2662316952533339,0.24426866422561977,0.2581989780185895,0.24940043939825918,0.2431690775804618,0.29919603996121147,0.36276617296177915,0.23411899648025913,0.3649562050319525,0.3604622987586005,0.35344571936948244,0.6234418204070531,0.22644597317140613,0.36301392813662303,0.35614343647077273,0.23655731491381404,0.23491138680918833,0.23885855603046713,0.24274328669111989,0.23609489154043606,0.23231964057931753,0.22355273502033746,0.21615718052899036,0.22932847850838134,0.23700688443272944,0.3411591490138788,0.22463279123647573,0.22563399820670282,0.2803940386135261,0.6059642281173965,0.5996541143654115,0.34724965213878545,0.7390200346001451,0.23229831039498716,0.21922394665845324,0.23282617415917606,0.39849021048440014,0.2318552272134753,0.3594061826596694,0.739926452011341,0.38748543832687055,0.36752486113599714,0.2456870011083372,0.2385686217598071,0.22650302323353566,0.36335972152040874,0.228284377109771,0.22997339807036754,0.24556580050293375,0.24712905091617676,0.35614062925015866,0.3522415111438362,0.23746371481670714,0.2314503747599327,0.35029231427349206,0.27070094881615603,0.35802254403043277,0.34985241396469247,0.3587437950226471,0.23621161139307456,0.3489900834339973,0.2370245954800193,0.2253034689420489,0.3564492668160554,0.23470427610280664,0.23099586511486414,0.23302108384767606,0.35584228822483666,0.24861025324274244,0.3621009692335052,0.244683026019881,0.3551351230575013,0.2819399625181588,0.3625454444536952,0.34751737051073817,0.5908998932044291,0.3375226852558557,0.2370772461242907,0.35941295546558705,0.23915407652796605,0.3716465352828989,0.3744656011118832,0.26083056273512706,0.3899952258921271,0.24436135968939088,0.24774824987737998,0.2431982813231608,0.24213202760244046,0.2423596972647606,0.4219284870394119
241,0.0,0.22986520871597416,0.6680661498278359,0.2867961359133109,0.32869553218768144,0.2284484463369939,0.2659348146053333,0.2632048967140128,0.34438030598554625,0.40148736271007013,0.3549484807271466,0.36838058468434576,0.380163325267888,0.37369676131322094,0.3795548390280816,0.3669809845150046,0.3641674672147629,0.32565681616301323,0.2800346382090009,0.3525466005999932,0.2887175452399685,0.27491187289261265,0.2652606632002228,0.7512536541488644,0.344243703168728,0.2757884872316041,0.2764510297222468,0.3688474952619125,0.3483185659643878,0.34694341122689454,0.35734339108981084,0.34886168190458944,0.3488563844807139,0.3527110940038378,0.33636024592016633,0.3478647787052369,0.35195508968709666,0.257138059532805,0.3482456926489369,0.34352431798578187,0.3130713903584379,0.7275338462055296,0.7119403736717531,0.2670177948558876,0.7068679673464242,0.35028842284130035,0.3416405347417065,0.3442462117775157,0.3207954076940154,0.3480229450714055,0.277607292893032,0.7127142378474747,0.3194853301933078,0.29956472856774974,0.3758167213460567,0.3557382810538823,0.3439135849077867,0.2736172763916527,0.3585554355856112,0.36153538899484117,0.37545928631202097,0.37433665355319323,0.2762203514612208,0.26839463274844055,0.3605334108986765,0.3557771532410072,0.26094618584219864,0.39376193025431383,0.2711598147959703,0.27330534122549366,0.2854235165179271,0.3615419069480992,0.2684499914385191,0.3675509419454056,0.3522668611828078,0.263499830713113,0.3594370870206076,0.3539332150636635,0.3610317738693747,0.2809572697534132,0.37735735571534024,0.2888005897714636,0.3675672405923661,0.2770796081295489,0.4151336531871145,0.2905140434552199,0.2836153133099173,0.7245448845635275,0.28507858003615183,0.3755061788250591,0.2906235804774643,0.3735578301824358,0.3043836447990288,0.30419931936682376,0.3934345228842353,0.3251282681495591,0.3737094607560929,0.37308941377284666,0.37102732240437164,0.3677775325535202,0.3654162743705368
242,0.0,0.23381305826151555,0.13401079329529075,0.728209275964672,0.18656604556775203,0.21786529485912853,0.3416970103215765,0.356313713609255,0.35893062552060606,0.23999377909108077,0.37677151400488207,0.2429837150155425,0.2577310115978685,0.27030109000578195,0.25069794954861324,0.26202409454573217,0.24863721647996628,0.24889467560529666,0.3016389962684066,0.36237702263565197,0.2199638840915611,0.3642718941783689,0.36268128481952466,0.3530410279913768,0.6174318855609788,0.22445534838076542,0.35445533526397865,0.35730468099283696,0.24974783359803843,0.23064648002481036,0.2446280253140518,0.23517397412533358,0.24205609562820185,0.2344307792164192,0.24003181751980196,0.22376464666237872,0.2228330142116759,0.2240559611652645,0.330718619157481,0.22962517672466576,0.2210181324324173,0.2783613857776631,0.6042846315038566,0.5825552316961963,0.3490316876935652,0.7356946267284679,0.23960557024190066,0.22918085759160534,0.23651533550080306,0.39990885394956954,0.2325193011656611,0.36775894961283806,0.7390608146426625,0.3946489920269657,0.37351684597334756,0.26025653740619525,0.23394752776095862,0.2228331539772218,0.3495057290496517,0.2288623862584933,0.23432919638344474,0.25408180162278526,0.25443747571737807,0.3566876833338952,0.35895025460242846,0.23777365450300614,0.22905147464555575,0.35658971526478345,0.27015828426341093,0.36166632419013556,0.3613849804485144,0.36537487614224373,0.24601235171280045,0.36143318655544,0.23841937133337365,0.23467466039649199,0.35856132561025145,0.23865758939274817,0.23846616407389676,0.2477624623398409,0.3755618195740714,0.2632713217851075,0.36550756533700135,0.24387460009987216,0.36791576169136453,0.29884650382228417,0.37392274377706813,0.3615763109575135,0.5947097175480102,0.34873149045693086,0.24815604360495536,0.36442501793430204,0.24858078903174297,0.3746558132660379,0.3749772575656498,0.2665853252731407,0.39800229670877296,0.25489372152036893,0.24525071883258265,0.25507011807645097,0.24250020660587868
243,0.0,0.6249871577153425,0.5879853236873199,0.6507070949185043,0.5117064674872298,0.6828651195253883,0.6892812149852829,0.6686914209202834,0.6929285067180462,0.6915460035062658,0.7215013021269937,0.7430131756846319,0.7248844590456038,0.7307581872849906,0.7288164016012117,0.7249903674873381,0.722592475638064,0.7178843866108127,0.7224853032655052,0.7037866327302414,0.6842000641231164,0.7090363216935046,0.682998071795394,0.6780602187665073,0.6797192608155487,0.6675312346369662,0.7074939200271477,0.6866497783407219,0.6913545249524385,0.7268773345201944,0.7239636338964652,0.7175008931052276,0.7241653418124006,0.7182582270473006,0.7216773548107889,0.7144335524370551,0.7054071587735875,0.7104651031492417,0.7131220510994392,0.677307344778624,0.7119492769046365,0.711712827208924,0.6873755547559074,0.6082438873838345,0.6016752686352483,0.668802152059309,0.5870954089241807,0.7092677730432833,0.7119896261666296,0.7202155483405484,0.7359237796391427,0.7208542301581469,0.6873317108533554,0.5926391947153193,0.7020193555195511,0.6928578233668901,0.7257813549455963,0.7168388141365641,0.7139262545985565,0.6888716131827798,0.7214507582678604,0.7174963873856006,0.724174558627861,0.7309873996681764,0.6851682645904382,0.6787048247082764,0.7203300000560844,0.7120576089553258,0.6781577836240216,0.7399230213835521,0.6817202930869704,0.6760762445633669,0.6839203231437195,0.7171282421073979,0.678450547705985,0.7191215068704647,0.7137346199698585,0.6818734909440718,0.7196477048544563,0.717893850042123,0.7199591645467934,0.6896668736834692,0.7229138664257542,0.6834439005336206,0.7116900430495765,0.6723384495995828,0.7606109707068082,0.6798554116541236,0.6753269164397745,0.596966810132181,0.6776067290906205,0.7198761809850961,0.6835405830255473,0.7206612857468668,0.6911225468380773,0.6952412221162891,0.7228386421312576,0.6831631682414865,0.7172738345698151,0.7232562165301347,0.7188428889316227
244,0.0,0.5761719160013156,0.2717621954833739,0.1775466137946956,0.30754241106696234,0.7292394321305729,0.34120938731228234,0.3759456218409226,0.2741423187191959,0.2993505302632661,0.2831060855847993,0.36688380497707773,0.41565910071450374,0.36797170862107376,0.37995112679880527,0.38799404877417687,0.377808108213075,0.38449138044479536,0.3694151346633695,0.36585652487786313,0.3284376940344844,0.28859819737360637,0.36120577552576116,0.29064853477312,0.28297314704400667,0.27052986780831234,0.7632561571398226,0.3638554755873191,0.29515291220973694,0.2966532965655553,0.3881926652921268,0.3690825987593862,0.3645579749346317,0.3660926987432309,0.3653136324054046,0.3639302672788298,0.35867308551742083,0.35279626491285165,0.3617674408182928,0.35933915149629747,0.26588660026432,0.36145833913852776,0.3574268140198602,0.32266555996917057,0.7407022150032818,0.7240886228077985,0.282868199981122,0.7238136890443909,0.37330635665599765,0.36617120233053824,0.3717445294670425,0.3371314053076375,0.36642355483522415,0.2866049414423669,0.7212032142902196,0.32367544080372646,0.29931998512664415,0.3785192967243095,0.3639653281522266,0.3532386957547965,0.2768194156155197,0.3666986177833488,0.36926170124341506,0.38071783165639816,0.38573762838468717,0.28873019415309087,0.27989930806238295,0.37220780088904737,0.36676712359575836,0.2709123693683796,0.40052278262935903,0.2799474372484543,0.28039875992284535,0.2917013565030141,0.37046076514939963,0.28063503294565073,0.37872023809523814,0.3688242372919127,0.28725845296114383,0.37246471372247225,0.3795116272623964,0.37697828996118077,0.2999316697879233,0.39104167572976034,0.29806943067841096,0.37573399479755465,0.29010944924338355,0.4169770482437347,0.29690995307914236,0.2962195428284351,0.7360188108537743,0.2906303151261823,0.38414268832275267,0.29875840173357604,0.38819363361783066,0.3142059285069998,0.30590341012209854,0.390218725588662,0.32194251269192287,0.37344692740502816,0.3736358382787669
245,0.0,0.11974482105927298,0.5934647367224477,0.28325050811217234,0.19473889008158007,0.3168504229587956,0.7360797604553979,0.3476763320660501,0.3774714595295011,0.2736996374668964,0.2961069329457119,0.2858145389226183,0.3588805949285694,0.4013475361382284,0.35758938057055945,0.3688795548767183,0.3750162647467037,0.3675679288793824,0.37251660191231983,0.36071286284236104,0.3620231346499303,0.31393951772776973,0.27671908017798885,0.34664402457531973,0.27611784039643916,0.25990769151432325,0.26027904679590075,0.7527971811831613,0.3480523869877482,0.27535983876181236,0.2793225176980253,0.37166238174455146,0.3566517849564582,0.3476808778925127,0.3563011465923095,0.35252416270780496,0.350736074420285,0.3557281860791198,0.34402719618172817,0.3519665827111631,0.35318268300010014,0.25815786074150626,0.3521859955379858,0.3465772477208867,0.31343478855566065,0.7370394059901555,0.7162273039333338,0.2699026056159879,0.7126651214502422,0.36046537482351115,0.35529838354400356,0.3545580149443113,0.31486683610744837,0.35478216618133496,0.2679045436299835,0.7053604953828334,0.30204813076288684,0.2803722278369978,0.37307478299577124,0.3561068169768675,0.3473365556124487,0.2672321016758059,0.3579518627445404,0.3589169622165963,0.3711195751897467,0.37525740977403743,0.2763065175334076,0.2677089550801933,0.3605013041969394,0.3607866098421939,0.26157545433334195,0.39611305320373247,0.26726117575015307,0.2711847094723133,0.2732316315002178,0.3609778515064562,0.2743670665916148,0.3729430969127282,0.35567284687319656,0.27412447900782755,0.36725159907571747,0.3647915620291311,0.3637622638990856,0.28443971775734267,0.37751456629373303,0.28495789262619675,0.366938236265551,0.269817970148876,0.41223711260870044,0.2792277934083601,0.2831524929462781,0.7333984051881017,0.2864279348822031,0.37469594426885977,0.2912033121694457,0.3799362357080035,0.3041591499438958,0.29771739334976755,0.388240211787655,0.3071310487128811,0.36134267960993305
246,0.0,0.12931205252285138,0.1685844241519392,0.6081828953788249,0.3223444504684121,0.23156607342159607,0.35049902045203685,0.745725652769884,0.3780265658942795,0.38061915438095884,0.2980292074294626,0.31563399340563003,0.30510592561897854,0.375277551364569,0.4228259831743775,0.3788824749201367,0.38985283827516837,0.39604837132488757,0.38668597208168654,0.38933715823692616,0.37462001785492305,0.37681624653646006,0.33605046269519956,0.28899688682346425,0.36028659742266866,0.289190798445493,0.2803803700057004,0.2780194548202032,0.74990658503636,0.3689567142598952,0.2951817973348282,0.30327069668498496,0.3894624902237702,0.3756000295399158,0.36239830309821786,0.36811572623826727,0.36915781702538475,0.37528659686691745,0.37704323380715954,0.36192694523436664,0.3709946840329116,0.36964836934639644,0.27429493603342137,0.36861157953906687,0.36838185090931663,0.33193892491110644,0.736896459760201,0.7163632017211841,0.2956664386511616,0.7097648255177829,0.3782786381857365,0.3710842962811467,0.3683624674867392,0.340884587658133,0.3715554090309672,0.29547074450852073,0.7052369207140486,0.3268877183392551,0.30438273925983517,0.3875005600609346,0.37971212011193467,0.36698133447757997,0.2901988006401728,0.37492780392403546,0.3782108962496392,0.3894165005666941,0.38754858560347394,0.30180347859572554,0.2934788898104037,0.38090613615057733,0.3785553902799066,0.28282821706435757,0.4129483672051416,0.28748894273297176,0.28756968064244426,0.296720128612479,0.3784292085229064,0.29665384566561304,0.3908772393005847,0.3767139061613557,0.29281181905899945,0.38164769598975246,0.3819054615604619,0.38209720383990353,0.30954234519373114,0.39735535376258535,0.3112796291766241,0.3896451758688727,0.30642094393794383,0.4359297311567739,0.30148157017449884,0.30426597363083163,0.7336467254089373,0.3195174450618211,0.3926553672316384,0.30852104534309055,0.39377756625585913,0.3171137476624408,0.3151406116844996,0.3805493461654409,0.3069495263553693
247,0.0,0.13856282571755618,0.19089772680951667,0.22501119375555512,0.6329322553514745,0.3548912920008178,0.28029711468342833,0.36849995740935293,0.7574668468066686,0.38329197035310725,0.3823172444794066,0.3065868644742288,0.32239863782303013,0.29316863476279265,0.38473583386545984,0.4223411547587661,0.39706311494816127,0.40327089965901197,0.4014117849610468,0.3872169596552988,0.3880187681734073,0.3740621770969046,0.3763649694683405,0.3442107519710359,0.29312084179340814,0.37313482995026215,0.29354540035259946,0.287100990555762,0.28232008759937544,0.7507062951402338,0.38158847177522637,0.30684031311646376,0.3111314154113811,0.3908951789464278,0.3873879426266248,0.3762193885597134,0.37499858364965155,0.3752424101044963,0.3777569873558131,0.3677802255055753,0.3699006115353226,0.373989108960762,0.3751142172037414,0.27797587191870476,0.3773311334433278,0.3767116793003241,0.34219670912512756,0.7409752759580006,0.7191715623046204,0.30092679684462675,0.7072248204656393,0.37718295160591964,0.37690516630484916,0.38601416555504087,0.35130950357823976,0.38615617951745873,0.30175701749325334,0.7009903167590574,0.31805525410064805,0.29559796437659036,0.3804323526781722,0.3820580884349595,0.3803037890168586,0.2958733834184696,0.37126051951305616,0.3682966013485993,0.3842206899622129,0.3902353295618116,0.30174116987240773,0.28568221901555235,0.37789723072796766,0.37628436701666723,0.27975234443811203,0.41593091864421383,0.2940202916930882,0.2975199791797587,0.3034653310377211,0.3791834657689749,0.3063848988493645,0.3857979341652229,0.3778401168951402,0.2983301707779886,0.38240512402780724,0.3810187482230163,0.38465672071752655,0.31451062646887873,0.400220951178497,0.30943739788728,0.3872353028283726,0.30508813977209437,0.42755908107098517,0.31027419435174575,0.3082980620690521,0.7273695301291248,0.3177155582649589,0.3972066732521128,0.30256627756817667,0.38832889197852705,0.304393809491029,0.3018505531441713,0.36950832356656005
248,0.0,0.565808711764791,0.6045218627799502,0.6339262626400097,0.6519076048138215,0.4745241860412952,0.7195941313588372,0.6831744159376126,0.7224702595270329,0.6157532563283362,0.7325548357767928,0.7267230124372981,0.6946638964693009,0.7020056568155608,0.6998083561949516,0.7319408964562631,0.7470964836084033,0.7340243443906327,0.7398449866273675,0.7387067960742024,0.7323594391090671,0.733442610154939,0.726794747911101,0.7327607126531488,0.7123139098769397,0.6900390802508407,0.7264516859658561,0.6877208138845192,0.6926072055612784,0.6858207775787588,0.678285979477131,0.727255252267125,0.6996978235646619,0.6988690635387613,0.7354593851380911,0.7332090934477709,0.731044854340173,0.7308587880386781,0.7251701145885023,0.7257023246818991,0.7228941920017435,0.7197979546303952,0.7236281534176325,0.7253077960071823,0.6824101678958104,0.7307004913468057,0.7329872056369368,0.7141731766559443,0.677027578227102,0.6256081924477994,0.6977615488484434,0.5981205935399245,0.7331452829134781,0.7313259659081215,0.7379998419918061,0.7517081386849715,0.7365344159857561,0.6979416988820395,0.5940575538073019,0.7051828443006339,0.699950539886049,0.734076244347723,0.7293364311850405,0.7251018758725153,0.6929099271355486,0.7283380333673581,0.7223470475622757,0.7224110299048636,0.7350985864361401,0.6907754559493324,0.6906473886408473,0.7351772650534609,0.7307464657272293,0.689600293410703,0.7501502847212356,0.6939522107195348,0.6853143224115674,0.7009307972480777,0.727290264743597,0.6974662119168216,0.7340081307558284,0.7297317104795837,0.6927963924148208,0.7276000703143164,0.7302423544292361,0.7318226700477997,0.696308148762365,0.7309959389114504,0.6965346691607749,0.7301945399887755,0.6946517808323691,0.7717799604886058,0.6915694200798312,0.6981447775968324,0.6288641417828102,0.699245829206978,0.7331692858341257,0.6992629875966205,0.7302784580295549,0.6940126270814657,0.6912883056337211
