Frame,k=0,k=1,k=2,k=3,k=4,k=5,k=6,k=7,k=8,k=9,k=10,k=11,k=12,k=13,k=14,k=15,k=16,k=17,k=18,k=19,k=20
4209,0.6353126188966391,0.4663040967388793,0.6297472273269897,0.7871675804246878,0.6627574120052577,0.6645432065374881,0.7257471562648674,0.8590066114518939,0.5808561713285889,0.5884640493713513,0.8510481570452668,0.6131372923429445,0.7469358126029539,0.7437415881561238,0.6515522159347913,0.5982978408138506,0.6043648003552529,0.5998959876299574,0.595794805896211,0.592637744521047,0.7264230936798759
4210,0.6608933685499458,0.6470074487521834,0.4804865208494745,0.6385838065111893,0.7978329835521499,0.6713638141030283,0.6757372974523206,0.7355842672567635,0.8666754975659834,0.5898546589138947,0.5968673250161947,0.855276475664078,0.618331287775282,0.7484415006122676,0.7439402780479221,0.6478428184031451,0.5979203654386744,0.5996061806472537,0.5990148834232337,0.5934050586356674,0.5902603286099928
4211,0.6865228720324261,0.5854163709333987,0.5603237306098854,0.394467314139223,0.5562636664361672,0.7554346816010705,0.5986560074151315,0.5993844404938988,0.677965694806208,0.8432094572451722,0.488169681080347,0.4964242866216566,0.8207808593934248,0.519378256542357,0.6836773599404039,0.6795625986784399,0.558068203022952,0.49089568225316504,0.49562456802127386,0.48913862528551577,0.4819797179434113
4212,0.38704962097188245,0.7338449547334972,0.6318909306461173,0.6151120773230706,0.42361638153282855,0.6036682295283295,0.8002292710198042,0.64109536597587,0.6499761299419347,0.7163793198905979,0.8648651631451448,0.5359477839357913,0.542204692622839,0.8415311916508331,0.5535678150106922,0.7200700787572412,0.7052005149240705,0.5856719777938059,0.5391010102653371,0.5268233511899534,0.5247676145426544
4213,0.3621425509576497,0.3869744495987041,0.7388568400148636,0.6414716601131678,0.6196982432295486,0.46117974075796997,0.6049627559978301,0.7952075513166799,0.6433559234794544,0.6504485482168162,0.716966353549754,0.8663940742073915,0.5277687742396977,0.5325401208226651,0.837497618006748,0.5422432282595913,0.7027040639305181,0.6949570803442526,0.5724815173952278,0.5117852674338359,0.512558259968928
4214,0.6920511248656951,0.34148194319996883,0.3739808329555685,0.7346575107077624,0.6335116199055394,0.6109079374556854,0.41263109003349063,0.597356929860255,0.7947222908221347,0.6338201255160236,0.6401734274302815,0.7075204484827785,0.8638551172588862,0.5046430015173973,0.5099505396209207,0.82851413416133,0.5184553996955932,0.6795261687817034,0.6718706653838662,0.546823965002889,0.48193667649021676
4215,0.7101510959778676,0.7097060013226408,0.37981711299804055,0.40268652267335714,0.7533725847092984,0.656209142377602,0.6312746927794071,0.43702511844104763,0.6173351256284383,0.8087873069620067,0.649391328694171,0.6477480139760461,0.7171919687996533,0.8681878062309327,0.5151466276504438,0.516317943397314,0.8277883654449532,0.5203372497065626,0.6849297543729066,0.677150248524838,0.5500069874691387
4216,0.35441344929316976,0.733241433386239,0.7794601871335101,0.4765994090134299,0.4844695275534945,0.8177725410196437,0.6717664924042808,0.7004153954875295,0.5112369742944292,0.686427632392103,0.8690205519147608,0.7115930673868227,0.7096419736725859,0.7196494178078248,0.8670558615990483,0.5724502607954953,0.5736029090265056,0.8722652587400098,0.5771201196508695,0.739509642946595,0.7230964068769192
4217,0.6145985622246196,0.5020149654719497,0.7943189950889662,0.7935235021499769,0.5322578295349143,0.547342096640518,0.8207246870843996,0.737933233094155,0.7211304944729804,0.5602617031369621,0.7087722560550416,0.8504569771069136,0.7259696887111005,0.7178548173325143,0.7679644666527865,0.8878695539419087,0.6047524679296183,0.6015177714627442,0.8534323252378089,0.6093993514801048,0.736011068679097
4218,0.7453082791581322,0.5634050536436653,0.46886868584263064,0.7967622872656697,0.7709705941074128,0.4691945524417377,0.48665177651403335,0.8040314046198257,0.7071180708073443,0.6858006703006512,0.5337726872993505,0.662244975023466,0.8305334877332831,0.6782063059723543,0.6731297342148229,0.7337716222221032,0.8691178842122238,0.5397577954884314,0.536031573393063,0.8280437044745057,0.5448430978178593
4219,0.3958395827339011,0.7426349804339416,0.6234718826405867,0.44838339472087196,0.7955678869129483,0.8179264018691589,0.5173823078857718,0.524535169643825,0.8463949843260188,0.7044217885231576,0.7250263647990666,0.5628106741083108,0.6931939561173173,0.8743338519082453,0.7080035716860688,0.7058791105819581,0.7155151598772033,0.8595063298456558,0.5594166166433224,0.5598056836962388,0.8614118860268568
4220,0.4853080017071688,0.33922437143494466,0.7561875869043104,0.5611700301496245,0.4611051180630469,0.8089698918967212,0.7795771097437267,0.4578355754857997,0.4770939927989388,0.8084262613348486,0.7103455119636217,0.6770569110453707,0.5111734381032407,0.6458126678616385,0.8200048925958716,0.6566745002466128,0.6469032707028531,0.7091433522717361,0.8575495417714283,0.4997467853379979,0.4956803834463409
4221,0.3828417226179953,0.5527292519527744,0.41862980769230773,0.7936386291773816,0.6207987900515348,0.49619209500998884,0.8141968045918873,0.8117231467971433,0.5227413825680891,0.5378012120822415,0.8378866089787526,0.7451680126413804,0.713360392896332,0.5313835829964862,0.6799190446420056,0.8400363445076754,0.6866263965701354,0.6795561069754619,0.7341900232722858,0.867022273635278,0.5406099227189274
4222,0.7029890096868798,0.40311171510209776,0.5613420970410914,0.4279630254214519,0.8030850834740624,0.6285823076836929,0.5065340580548168,0.8282895635777334,0.821802005876463,0.5278307827863757,0.5425673500053665,0.8390860267131618,0.7437493327639586,0.7131233595800526,0.5253439517268216,0.6810923274215261,0.8366775848482086,0.6857072615427371,0.6704269797994977,0.7295246284900438,0.8648663240184857
4223,0.40609980847757743,0.7559197240738424,0.4412406804794662,0.6108914753506571,0.4745818338851303,0.8038191863265756,0.6886175048301895,0.4865944128897647,0.818772584048796,0.8643229426019985,0.572711342338126,0.5733777038269551,0.8755460783509664,0.7266771799524077,0.7427847326910052,0.545288352396752,0.699968837303388,0.8738837281439277,0.7070113978388513,0.7031222716954776,0.7096259215125064
4224,0.36878575166465166,0.38988514771395777,0.7303995415581117,0.4231883889289788,0.5885322609493369,0.45348810665205674,0.8277009250615293,0.6546185636099631,0.5559056735327024,0.8646323561158844,0.8349055823569952,0.5408020099190811,0.5487158625552573,0.8472520172926354,0.7471689529864771,0.7100851807360489,0.5484631807606097,0.6698613399081418,0.8327103930552207,0.6733282512243678,0.6633285986146835
4225,0.7382291718293106,0.41965172321925936,0.42995926041993104,0.7760479256721611,0.4689373344997857,0.634194935248781,0.4964544322479476,0.8251195687177224,0.706975206241033,0.5063987818486144,0.842912962556212,0.8752327746741154,0.5777143549791182,0.5735085463453566,0.8778196640068602,0.7268378056292782,0.7379446265165177,0.5393430396936708,0.6979354155637904,0.8681248151269415,0.7017855442072061
4226,0.3535855037961255,0.7110238768246449,0.3878954194989551,0.409879546668249,0.7507433247961377,0.44563497812418507,0.6083997745026979,0.4731294181929946,0.8431915001951832,0.6652619545299164,0.5642186643212752,0.8729897690575049,0.8401078736654805,0.5339622016647164,0.5377539752650177,0.8372990926135068,0.7349134233870298,0.6949953893872076,0.529968900967828,0.6542411287351959,0.8206216907475545
4227,0.5223269613550157,0.36505895227555163,0.7228605885485855,0.40151460512080783,0.4190284485787621,0.7596559414579895,0.45880169363726,0.6146920116888002,0.4770541782713842,0.8476246448093667,0.6663365552210426,0.562223844469205,0.8762373796858822,0.8372733325058395,0.5244803876482003,0.5274051037936028,0.8321012234370493,0.7259874908435229,0.6850718656610217,0.5175248929989134,0.6471365314071562
4228,0.5990846654252617,0.5595068385295819,0.4066035284948395,0.743268632355186,0.4376248567924974,0.45722470271994164,0.7783078880407125,0.4890977883527714,0.641552042701704,0.5106083823521335,0.8622885888735894,0.6865404940127916,0.5841241262444397,0.8779063261053764,0.8459175433235846,0.5444596220769506,0.545623421417126,0.8373950732429911,0.7379134027811848,0.6987914011161378,0.5352517985611511
4229,0.6563937303316388,0.6753410649706946,0.6392806665546518,0.5131667197023475,0.7925034706154558,0.5366009186188115,0.5501960075358237,0.8210388724710161,0.5727235289162603,0.7026517443971658,0.587540692101449,0.8852866562850898,0.7336081619492871,0.6195958022088813,0.8731390421917,0.8669403626086394,0.6074022558641876,0.6085708881374073,0.8574616561208408,0.7660193813589271,0.7370100891150645
4230,0.6239909638554217,0.669920980872196,0.6873876137410522,0.6515989514432301,0.5263679907107262,0.8036855544922504,0.5482036567146482,0.5616528614457832,0.82986955198014,0.5816423059801157,0.7088833260975993,0.5923964310529682,0.8877306785866874,0.734958491950649,0.6182489297083684,0.8710422755621016,0.865159580596843,0.6041666666666667,0.6056827558231191,0.8554649069072413,0.7643430639996287
4231,0.7989748542512362,0.6352863791745982,0.6803915367967507,0.6966260777603149,0.6621083145893121,0.5395777351247601,0.8130596533790528,0.5611825857892137,0.5743170062183713,0.8377115980161595,0.5910790265849801,0.7163327864407403,0.5993979077983311,0.8900707592624884,0.7361314939829762,0.6201981972098807,0.8699301344278171,0.8637721992563683,0.6045840125998176,0.6053939324028146,0.8532306933319681
4232,0.4267616305500833,0.7611250996419218,0.6304805508276055,0.6246348707626599,0.6383767663399789,0.6643397924153069,0.4999913928147217,0.8292932916517194,0.5302058818597006,0.5381333273918274,0.853823583246898,0.5547156108671971,0.7037591511063584,0.5634572167513273,0.8658807030345873,0.7364050143390979,0.5249272208327873,0.8410649571081242,0.8753177842888555,0.5711570052688544,0.5628100318691978
4233,0.32560077237439,0.4001633849206092,0.7569577441832036,0.6164413971572278,0.6035879476675037,0.625922153890347,0.653056107628803,0.4753599725267986,0.828460145588003,0.5084227285466396,0.514913032098413,0.8482853679982889,0.5260491314990121,0.6830355828076313,0.5304137683673289,0.8550286940957208,0.7140676270859289,0.48650875639512003,0.822004579620688,0.8628352169833311,0.5350281113553288
4234,0.5776601569629494,0.42476998015515066,0.4470587520210063,0.7805495323061662,0.6475974176934495,0.6377721243183352,0.6568468264228863,0.6804538356488017,0.5139133497710462,0.8452450525399062,0.5405868590918059,0.5416217497558966,0.8603757664397818,0.5489390828199863,0.6982607916087678,0.5515412828625024,0.8574887440202608,0.7247221726323306,0.5431478464660322,0.8561932592575481,0.8656490116053718
4235,0.38690371206509344,0.5807276911664203,0.39013973138790614,0.4436104827838325,0.8149066983065473,0.6308455029841612,0.6869052235085582,0.7007013780014852,0.6577448187800805,0.5120542372881356,0.8211160622767929,0.5265988698150899,0.5338433934437576,0.8306020823902218,0.5384554199234286,0.6746004742208849,0.533365256717212,0.8692278132405371,0.6868860786567923,0.5488098479146315,0.8384549319130777
4236,0.36404838425506836,0.3903330164026574,0.5876850157991019,0.402587550114088,0.44738829379371237,0.8212519543691007,0.632793121029325,0.6962403985649861,0.7036567298195205,0.6578746411749952,0.5079413476730327,0.8207622785439872,0.5190680980050995,0.5233402744757252,0.8263347494744219,0.5290863697926016,0.6624109589041096,0.5165697674418605,0.8632771033974468,0.6743891073329179,0.5366556362259429
4237,0.5052034293076961,0.3772314361559631,0.40527550666171874,0.5922387666359203,0.43888261590930044,0.4525980825139073,0.8323933343411674,0.6447508257934798,0.6978203415840177,0.7133991330669027,0.669770041074073,0.5135892156698638,0.8261499698989944,0.5192173768860886,0.5183465653168751,0.8262154876925978,0.5174025743846511,0.658403183849523,0.5100982274535993,0.8600218017161864,0.6695686739972678
4238,0.7136695988263506,0.5509714239220769,0.4213891444342226,0.4419371686138266,0.6327563803277213,0.45248012956687167,0.49819544314957154,0.8496022739792433,0.6698094173460207,0.7287357800722656,0.7324424225191926,0.6856050084399906,0.5382533890856793,0.8349215485631449,0.5363136788949948,0.5374069472320452,0.8305319369832236,0.5418764544108314,0.6702462901841177,0.5300013328002132,0.8646324935583923
4239,0.5298315091731212,0.7178963507759017,0.5501067864094327,0.4233508519164474,0.4411605206073753,0.6357544388839378,0.4549620982072564,0.4989258020118833,0.8547452569822707,0.6695845244372901,0.7299965097508835,0.7319757782441413,0.6821090266952986,0.5305299915149142,0.8309435896876517,0.5224768596569465,0.5238727656702444,0.823269433533464,0.5273111979166667,0.6613622835423959,0.5152262609247329
4240,0.7065150334943138,0.5387550372974363,0.7288712490958931,0.5581160760390522,0.42799680104262317,0.4541163307050823,0.6382459633983731,0.4846934477510516,0.49618285740388623,0.8651690502717082,0.6746592743984372,0.7267334364858147,0.7341535065470782,0.6810439392167671,0.5213025734802195,0.8297120886981402,0.517882641863773,0.5124305842653945,0.8204002936906943,0.5101406498065786,0.6514403777377282
4241,0.7230941704035874,0.744577412116679,0.571479963511621,0.7780867384102814,0.6000375128950577,0.45097490611554625,0.48335962097083596,0.6696129489718575,0.4752920522116605,0.5284699521878666,0.8564490386293923,0.7149199927078984,0.7006437834089221,0.70659641288613,0.71560791892474,0.5317318521401238,0.8577315808456167,0.5300040486542625,0.5215491500369549,0.846021316286641,0.5151076490445369
4242,0.3791082545937541,0.760981711112175,0.7791988331139492,0.6205603558702284,0.7967077902869373,0.6332263426377027,0.5076011410201263,0.5334765046901602,0.7095106822880772,0.5299774127760356,0.566559668708027,0.8716985648660047,0.7278989165734246,0.7279407217509122,0.7282354799760773,0.7245676541884263,0.5624331813322279,0.8630047015166359,0.5590364982549985,0.5533077078697147,0.8554638248418467
4243,0.5220240698252572,0.42769965821871636,0.734184875529521,0.7530562489453686,0.595636767475542,0.7745722492818783,0.6123393084995756,0.484839541371764,0.5032933291513281,0.6781491736990155,0.5257013082557656,0.5345190554735655,0.8798929680206682,0.6929792750320698,0.736517080787143,0.7370402579794848,0.6821658876482299,0.5257622984144192,0.8226049820513239,0.5167321126393891,0.515282536574754
4244,0.7262764387604526,0.5063857453684034,0.40230871970997906,0.730755856226093,0.7496915068870695,0.5802605173411473,0.7726141230735439,0.599129946843493,0.464826113665778,0.4839441432948386,0.6659521194297795,0.5056355470332768,0.5064880385013479,0.8760408115398147,0.6731240675189422,0.7161349814989904,0.7186114782283248,0.6598558607082847,0.4902259963263126,0.8150091468974077,0.4812225997851999
4245,0.6960524844373206,0.7524448564395032,0.5411242048432686,0.44726493737431605,0.7542271714922049,0.7737041347770371,0.6150814290833015,0.7919971492286825,0.6275599915781327,0.5000309672479125,0.5213924823718838,0.6857114083821481,0.5294213458134711,0.531947498167766,0.8811812191287478,0.686340819316846,0.7299315011508916,0.7280913034266663,0.6714337568058076,0.5105135677885987,0.8159697999414902
4246,0.7484212763373611,0.7628742514970059,0.8084197681513118,0.6351497955436869,0.5537643303423712,0.8066006026048392,0.8214203454894433,0.6905344573773673,0.8335606321581434,0.698280339720643,0.5894915947634632,0.5974484180932035,0.7403037209991846,0.5789806506406705,0.6080549372396531,0.8998116115773249,0.7346241088036516,0.7651725818806434,0.7677463433678663,0.7212886000939566,0.5886177272684965
4247,0.6783588550403117,0.6853650580191599,0.7016265092001899,0.7620837669094693,0.5452725406308381,0.4356317913298673,0.7640323178042977,0.7825586674876694,0.609282814282385,0.8008363063944619,0.6206848636435036,0.4747658266304904,0.4922870077873558,0.6763795909364587,0.5036425223887523,0.49649425871354536,0.8689286768204183,0.656626651239032,0.7078178719842148,0.7009595654797827,0.6395446548941135
4248,0.6250774508470478,0.7731851371894236,0.7757286390024711,0.7868712785960514,0.8307831088650814,0.6609210854827248,0.5800292496558164,0.8273577534155755,0.8403662214359983,0.7083197572124111,0.8477418635548577,0.7097047154892586,0.5977870151895001,0.6033582654930645,0.7433673163832699,0.5790832646786732,0.6059686486835492,0.897653914224849,0.7317504970501407,0.7641381418375995,0.7645277410065259
4249,0.7571767599514181,0.6355487142339732,0.7831220940073079,0.7850866168896774,0.7958931997024625,0.8397215921208243,0.6737413221440225,0.5886493076058592,0.8356139088274843,0.8481219353806481,0.7156255529994691,0.853227195493797,0.7130335118279769,0.5994223104803433,0.6027697197021489,0.7463325748746693,0.5806794595019393,0.6057103096370173,0.8953782296427573,0.7277686035469189,0.7660357689676516
4250,0.5322512105052102,0.7310325139910672,0.5885707901900948,0.7566149289237695,0.7605429489172106,0.7763976923909267,0.8252368565092514,0.6287478888077547,0.5331555889901761,0.8197403425455665,0.8323137229174525,0.6786588231481031,0.8356658116050264,0.6706432571678539,0.5361860736073878,0.5488750762252201,0.6991496930652263,0.5083820030283366,0.5343960826985854,0.8767068667933845,0.6857504694528145
4251,0.39946619760460755,0.5777464311227887,0.7778185713941786,0.6359528813841093,0.8031480738836074,0.8094461027421921,0.8308231353563529,0.8240848585690516,0.6724548705961868,0.5278628114639528,0.8605874811883396,0.8699132755170114,0.7126350259887254,0.8789363076148466,0.7103604022331705,0.5634973038406514,0.5787501701837985,0.7335988482097053,0.539490547460713,0.5727106449089326,0.8655714476518992
4252,0.5368749524316919,0.4034505257201587,0.5748314093039204,0.7595720656500564,0.6262439875108998,0.7871345681767463,0.7911293743080152,0.8020698293922337,0.8492754251525563,0.6576262818689662,0.5653438448836094,0.8343620686900532,0.8428104488320799,0.6876602479556846,0.8424825285560459,0.6788541930580188,0.5417076862819821,0.5463239562991502,0.7031238374626659,0.5170369978018485,0.5395072671159
4253,0.6791008425487098,0.5071235719026477,0.3645781225265158,0.5465418257047456,0.7501881491144449,0.6092153531772411,0.781262430009485,0.7854784681775658,0.797385934121227,0.8490206891644282,0.6383273542864188,0.5312790636460947,0.8264940868202183,0.8319369060792889,0.6577306261245262,0.8291950060560886,0.6478447321501404,0.49783099890820137,0.4995391167376466,0.6716593521667,0.5008619949024886
4254,0.378725,0.7493866040536932,0.5867532830909412,0.4432553973054054,0.6188129725736009,0.8134239340078929,0.6711426711778538,0.8358772399972036,0.8429064316089911,0.8614128898786981,0.8533176332057698,0.6938037392100371,0.5461212845700294,0.8728393610051906,0.8760619690154923,0.7110543658249655,0.876120542205929,0.7015644004061639,0.5532348074819822,0.5624400686840756,0.7173587983416027
4255,0.5393371862455869,0.3791928689903703,0.7314216478190629,0.5742057709122705,0.4411712296877066,0.6054329255401212,0.7904247253906094,0.6589247818910634,0.8176232821341957,0.8193701690355162,0.8271374546492417,0.8717251377526829,0.6724594146161604,0.5708044844554396,0.839741604594179,0.8435145258939849,0.6797210154949209,0.837119441757334,0.6658643111541939,0.527442463745211,0.5275159589836403
4256,0.7354541205795295,0.591202835105274,0.4236143554894882,0.7818555082571024,0.621426963763223,0.48507541152143185,0.6525117361356924,0.8421502791294397,0.702381700855629,0.8623957457446083,0.8621727270170703,0.8717467131741347,0.8687451819135555,0.7044994550832944,0.5419885286090939,0.8763119192459389,0.8760996985285053,0.7115381405673656,0.8688119088924954,0.693397971193185,0.5533724537218496
4257,0.3793843543444678,0.7524453750580795,0.613157754121817,0.44940859550991363,0.7958397038234657,0.6429874376183101,0.5069132790559133,0.6679759365229856,0.8528228525194408,0.7157488331210049,0.8698421489891996,0.868254595769915,0.8802304245321544,0.8674316156131544,0.7046828249014041,0.5563482350818026,0.8715444208353236,0.8727207545088522,0.709870115635447,0.8733342086260093,0.701758711374096
4258,0.7060217199745569,0.4506350725019622,0.7357261244784821,0.6017722061260611,0.44924384368308357,0.7785888753191962,0.6302464150861034,0.5000135071614971,0.6566346148689595,0.827341332203408,0.6984581754899777,0.8442326407988829,0.8393414329988582,0.839569824450419,0.8775739856550911,0.6780759578911926,0.5757724168075369,0.8360712981921496,0.8387711246119969,0.6805263658157931,0.8300805197424642
4259,0.37241717447643063,0.7546461650220958,0.4184145416568239,0.7832949882592918,0.6431077635610862,0.48505133185349614,0.8241447880342373,0.6699792866925489,0.5327485445714478,0.6945851752051576,0.8715581001603993,0.732507103293496,0.8816255295176764,0.877451572188992,0.8853950501321567,0.8693635395311015,0.7031994178867524,0.5513986232969135,0.8713563223478896,0.8730108458905632,0.7072247129518555
4260,0.7306244890107247,0.39899360067996625,0.7661591597941777,0.44111817332891523,0.7941134151745889,0.6576178008984501,0.5020130001574414,0.8332857326859645,0.6833132540062383,0.5475190474890084,0.7015338440709669,0.8748667985994825,0.733954002557822,0.8783731019522777,0.871076523994812,0.8728253992288515,0.8650500345939014,0.7002370760976298,0.539412857086412,0.8643602086933766,0.8667680475250125
4261,0.36800852431778364,0.7483878672080249,0.41550111904834897,0.7793011397896044,0.4577684776026334,0.80717218755735,0.6726336494873331,0.5160731893151667,0.8448657223289691,0.6941387717448604,0.5586548630114584,0.7069443763249247,0.8776056607381909,0.7344431600069796,0.878316504939243,0.8711990070875657,0.8719160791882712,0.8647779843976778,0.7006162562840128,0.5379066912216084,0.8648894939669085
4262,0.589695533360741,0.40026160118781084,0.7710261781330088,0.4345867026327408,0.7934539070981452,0.47394047090182145,0.8208235733441966,0.6878576607730493,0.531252422131919,0.8543636182704747,0.701400358674974,0.5628418859077885,0.711073996551238,0.8777506379080976,0.7355300438870791,0.8765121270541717,0.8690289571086436,0.877544611919612,0.8604060769558427,0.6940664275348429,0.5429704067725681
4263,0.5594926793998916,0.6080742525828542,0.42184839768732385,0.7844742307403058,0.45039442655526163,0.8059525849757212,0.49018413174529707,0.8326016842859703,0.7013944453947986,0.5433607236759047,0.8624101410305658,0.7067066089240555,0.567471690766918,0.7127102631707172,0.8771906865150771,0.7331837343819785,0.8746356641712283,0.8686475041773937,0.8744837766116209,0.8563061215187565,0.6912167314982964
4264,0.5791023495133594,0.5659651504865354,0.6116007478087746,0.4556918093475243,0.7939918192968352,0.4539767269366861,0.815168184373895,0.4941784713504638,0.8407376028476065,0.7035944462237805,0.5421651720822058,0.8653089329399712,0.7039674353087324,0.5563683758076592,0.7058275006521872,0.8724520946176811,0.7242274675709857,0.8691844615445148,0.861017557033741,0.868850264396796,0.8500463218134697
4265,0.5924256357549421,0.6089491284661597,0.5977287184066014,0.641003505315913,0.46197214861588765,0.812307156225236,0.4894452284302282,0.8330178467345749,0.525814459285576,0.8545646224688782,0.7199038872623564,0.5632983023443816,0.8716448764015758,0.7153698866714222,0.5705783454817934,0.7152679593800566,0.8766860285384227,0.732238718563264,0.8725674417084688,0.8638781864916123,0.8709794391916392
4266,0.5165951272595369,0.5656826479631053,0.5827666946536901,0.5690376324613569,0.6132620705246743,0.43588601708052654,0.7857419931526487,0.5195388288444442,0.8042689576887979,0.5511196860261864,0.8242218138935359,0.68637777136353,0.5270857316622863,0.8360778361378949,0.6771476090124546,0.5319757985817448,0.6741110784601823,0.8359249182400308,0.6908012846907683,0.8307296270107831,0.824636366135995
4267,0.727286187558994,0.5668491340377422,0.6111651453184561,0.630221968927912,0.616198752228164,0.6576854917688757,0.5137356706760174,0.8304164595290822,0.5083120018192526,0.848045823987112,0.5372476705844507,0.8624325731311543,0.7226307481616332,0.5578160224336064,0.8693834842881503,0.7063016290299517,0.5576739804659311,0.7037172051919359,0.8667765455205744,0.716233072486953,0.860251328329257
4268,0.5460638725187499,0.7496729149816832,0.5920252586196797,0.6356369789083696,0.6509737646869467,0.6390289555032472,0.678569413570147,0.49378900872911013,0.835318796577422,0.5292735538734168,0.8573069677798708,0.552880471889236,0.8673764735797099,0.7269958985248702,0.5657652319129451,0.8696842013813475,0.7100279918667177,0.5608640090104725,0.7049070898276386,0.8659500370197712,0.7181746803055011
4269,0.5911958409726913,0.5731993140809218,0.762703403026233,0.6036703268372142,0.6491243407057726,0.665188177441659,0.6507996823956443,0.6893207172214444,0.5132863057307331,0.8518854341829052,0.536117785389295,0.8618525536412526,0.549936124269386,0.8679045382556934,0.7282701384475838,0.5611315657610945,0.8669569184931093,0.7052386724764932,0.5549016384459422,0.6989441267047954,0.8636719378777871
4270,0.5451792563740218,0.5665071377942839,0.547648736332883,0.7422174302034823,0.5915025298156849,0.6328603830503323,0.646575753201035,0.6348495397654695,0.6689135953777466,0.4872515462034057,0.8176845747567391,0.5656671824147681,0.8319738814529509,0.5770647810946596,0.8345960943335824,0.692901300362396,0.5315318679091302,0.8340882987516236,0.6707540400741081,0.5242884219908612,0.6687840924358457
4271,0.6594561124926346,0.631294164154766,0.6451600266384612,0.6279365724544059,0.7928042622903565,0.6637843022731266,0.7012936084968062,0.7076519252853359,0.6980636372482242,0.7245864417774894,0.5694291698800293,0.8461862466807069,0.6298504607339859,0.856140590809628,0.6373811288833505,0.8558026248446297,0.7325713763229479,0.5943044055080287,0.8536902872651165,0.7126534475154367,0.5881234957639794
4272,0.6211860506992657,0.6730298217228019,0.6420754568831832,0.6569322494278398,0.6396100465831052,0.8025389888889419,0.6742515704287789,0.7120813458841628,0.7165649317366385,0.7059534017462821,0.7302227209546107,0.5750804099885811,0.8479917261956517,0.6302619824615777,0.8549859293911264,0.6349453907015984,0.8533369399272874,0.7291070117474303,0.5903591222374771,0.850729247944301,0.7094125457579921
4273,0.47152159093580315,0.4661000302206104,0.5586063036235516,0.5176867091825617,0.5382071478787357,0.5116934686148715,0.7466095144403064,0.5564010774056405,0.6032696643199955,0.6175580428351352,0.5959268781504949,0.630371212736577,0.44909878548773885,0.8014467732005675,0.4907016172828059,0.8077878761494619,0.4943247856436005,0.808520636966621,0.6355519643131415,0.4242770602354555,0.7951297525236302
4274,0.5824178460062366,0.6236756388095155,0.6075866353720834,0.6667689736900438,0.6321383757504825,0.6472888948318514,0.6249745275900622,0.8089122418677026,0.6553537570558546,0.690924597074273,0.6939055478741791,0.6824607148379804,0.7099141571256,0.5278424228383687,0.8378018371304959,0.5812182066560712,0.8430471519577791,0.5881365297968205,0.8429488378556045,0.6982587530425014,0.5296721382010627
4275,0.5823701197993785,0.6093401274180739,0.6354237862488441,0.6077487469098002,0.6617555299474409,0.6292600765993874,0.6445926684167369,0.6244050077158817,0.8061894004085912,0.6577002470667508,0.6936151795112933,0.6982962172946414,0.6755863978943586,0.6992456438589035,0.5444084528767545,0.8276520561568329,0.5722982212530953,0.8265818137314894,0.5701941665073397,0.8230894743881236,0.6815970089464548
4276,0.530265233155087,0.5693441972368976,0.5975522886653648,0.6257423696256086,0.6495888751045844,0.6533621811827222,0.6719731549690424,0.6981135214266703,0.6770412464824973,0.8505550248690669,0.6954423388041246,0.7278386318215078,0.7317378781386115,0.7071957345792168,0.7310122796141003,0.5460093796175343,0.8663803568441896,0.5405065645945961,0.8571787875971196,0.5397734677341675,0.8544016880326617
4277,0.3647328566687785,0.5752513939856074,0.6007328830885448,0.626999424118843,0.656868323269856,0.6253819994944969,0.6857585051561004,0.6449037583302324,0.6682182843066544,0.6531590746690377,0.8179790626084179,0.6684039867688023,0.6977539943262256,0.6972662529083865,0.6681111547182976,0.6901723125229868,0.5093015867887853,0.8266561342340379,0.5539358440989709,0.8170606485519647,0.5487401079434455
4278,0.31717488124472293,0.34268662768228786,0.5608371807481003,0.5969766592146251,0.6233445690814315,0.651253251647096,0.6207579321269141,0.6798174014733731,0.641309272345358,0.6556960401984273,0.6287228759830471,0.8153179157381857,0.6507060988825117,0.6823474535277452,0.6798158123171201,0.6542815242547146,0.6706052959772615,0.49620149241141975,0.8061769257968965,0.5255487127245786,0.8057702846082992
4279,0.3089280857842185,0.33478815032250586,0.3651926000214456,0.5735718588424276,0.6071188884193781,0.6345997586979539,0.6628899325670218,0.6298790478026215,0.6857170168657136,0.6497893536436206,0.6664991556274944,0.6370867684743915,0.8143386651700107,0.6481659895531051,0.674661062589271,0.6725743326128863,0.6405860822994258,0.6596072914696425,0.45900638453755715,0.8065482647215756,0.5140276076509941
4280,0.5089732220955414,0.38122300120388075,0.39789002180703714,0.42609288670041845,0.6156241904378112,0.6473579205381064,0.6733781265879961,0.6984105671271043,0.665912594120452,0.7176598717285838,0.6801262760048282,0.6951406760234424,0.665067627524268,0.8284734692106134,0.6700518862825641,0.6960301346150706,0.6914953840794287,0.6635329448824039,0.6817202764926316,0.5227511710161552,0.8152327838377211
4281,0.6100496885716284,0.610412705293544,0.48723154444498806,0.514499070199907,0.5265979638518974,0.6922664159401295,0.7171214477590838,0.736378321432752,0.7539177288582353,0.7260647028634046,0.7674353373951028,0.7332447843909589,0.7352267941181856,0.7093268665356898,0.8541616234510667,0.7191067065387842,0.7396810528104178,0.7333716730694027,0.7119857872774098,0.7265773049711111,0.5616026757205012
